t x
0.0 100.0
0.001001001001001001 100.10849056910249
0.002002002002002002 101.92666255491497
0.003003003003003003 100.64433991441622
0.004004004004004004 100.99211241795533
0.005005005005005005 101.82466371953427
0.006006006006006006 100.2484191003692
0.007007007007007007 101.17837255901458
0.008008008008008008 101.48051884023891
0.009009009009009009 102.6630240104417
0.01001001001001001 103.27296523302533
0.011011011011011011 102.19491466638326
0.012012012012012012 101.37689257203947
0.013013013013013013 102.77856769451576
0.014014014014014014 103.1731097260646
0.015015015015015015 104.60488469489273
0.016016016016016016 104.60678245775414
0.017017017017017015 104.89625305838119
0.018018018018018018 105.2777184173279
0.01901901901901902 107.12386575757439
0.02002002002002002 105.34739329847915
0.02102102102102102 107.6509641250793
0.022022022022022022 104.9679509191208
0.023023023023023025 106.82826023432784
0.024024024024024024 105.81185633098256
0.025025025025025023 106.39956252944306
0.026026026026026026 105.62256345522093
0.02702702702702703 104.94565543061113
0.028028028028028028 106.44973333915216
0.029029029029029027 107.27873106880513
0.03003003003003003 109.00753673125014
0.031031031031031032 110.53452674090185
0.03203203203203203 113.42271229999321
0.03303303303303303 100.66618301123079
0.03403403403403403 100.53390746257314
0.035035035035035036 99.59824481392145
0.036036036036036036 99.129575016283
0.037037037037037035 99.72474947517794
0.03803803803803804 99.6810837707197
0.03903903903903904 99.2325801575881
0.04004004004004004 96.91752579269078
0.04104104104104104 99.25550656336574
0.04204204204204204 100.10406644084
0.043043043043043044 101.21213903892411
0.044044044044044044 100.29002097625975
0.04504504504504504 100.45457158035165
0.04604604604604605 101.6882592616318
0.04704704704704705 101.71141630587815
0.04804804804804805 101.24395094551706
0.04904904904904905 102.65710336381781
0.050050050050050046 104.6980727446657
0.05105105105105105 104.13164730683347
0.05205205205205205 104.10091911317446
0.05305305305305305 102.45913961123648
0.05405405405405406 103.45080794857446
0.055055055055055056 100.85058845632508
0.056056056056056056 102.8741095162143
0.057057057057057055 101.54768851426473
0.058058058058058054 103.61754757559274
0.05905905905905906 105.82123076238122
0.06006006006006006 105.33978400270995
0.06106106106106106 104.91408035641055
0.062062062062062065 104.7953585491743
0.06306306306306306 103.08500258912038
0.06406406406406406 104.40486921115445
0.06506506506506507 103.70309808065556
0.06606606606606606 104.27489188518247
0.06706706706706707 105.8516475363554
0.06806806806806806 106.78511252456774
0.06906906906906907 106.75633348514286
0.07007007007007007 105.95883119697736
0.07107107107107107 105.95957241669898
0.07207207207207207 103.81453317727214
0.07307307307307308 102.8331243024214
0.07407407407407407 102.12062143796685
0.07507507507507508 100.15058691906596
0.07607607607607608 100.75969617014692
0.07707707707707707 100.27602732018849
0.07807807807807808 102.0492797068394
0.07907907907907907 101.86207459161412
0.08008008008008008 101.7603482213348
0.08108108108108109 101.36902274105243
0.08208208208208208 104.77806932371699
0.08308308308308308 104.10722736391439
0.08408408408408408 103.50663531492131
0.08508508508508508 104.5106463418907
0.08608608608608609 103.91592745949153
0.08708708708708708 103.95758775031736
0.08808808808808809 104.86429669502449
0.0890890890890891 118.50680956129482
0.09009009009009009 119.9264623084701
0.09109109109109109 122.06452946910555
0.0920920920920921 122.06414075462223
0.09309309309309309 119.16628129532337
0.0940940940940941 116.67631945405469
0.09509509509509509 116.37640883305941
0.0960960960960961 118.40783971267831
0.0970970970970971 119.06357020523234
0.0980980980980981 119.05724240337183
0.0990990990990991 119.46300205324948
0.10010010010010009 118.61542706449333
0.1011011011011011 119.24470240305628
0.1021021021021021 119.9040070274059
0.1031031031031031 119.34758544932681
0.1041041041041041 119.56919585335498
0.10510510510510511 122.51926991785052
0.1061061061061061 121.7477553199995
0.10710710710710711 122.06386066919683
0.10810810810810811 117.99280948990204
0.1091091091091091 117.13658739995623
0.11011011011011011 117.52242045066907
0.1111111111111111 118.89742384305154
0.11211211211211211 119.8787671729323
0.11311311311311312 122.17172701681334
0.11411411411411411 125.6188742456413
0.11511511511511512 129.1769488414651
0.11611611611611611 126.95728098165951
0.11711711711711711 128.44477271981464
0.11811811811811812 129.28951889444212
0.11911911911911911 129.32740921782346
0.12012012012012012 130.04322585322765
0.12112112112112113 131.1281800656758
0.12212212212212212 134.05897046928928
0.12312312312312312 134.42484782896923
0.12412412412412413 135.1798661361531
0.12512512512512514 134.13328914530493
0.12612612612612611 132.85275294588297
0.12712712712712712 131.36593829481265
0.12812812812812813 130.86831319326356
0.12912912912912913 129.9877185670712
0.13013013013013014 128.15122764945193
0.13113113113113112 128.41701017721834
0.13213213213213212 125.44310546205075
