t x call_price
0.0 100.0 22.309265795898106
0.001001001001001001 101.69727643860314 25.434622759438298
0.002002002002002002 101.03800881101287 22.856274266793015
0.003003003003003003 101.74946607983023 23.51043089675747
0.004004004004004004 102.87340488200131 24.280125031073805
0.005005005005005005 101.77364696260149 24.105297278872843
0.006006006006006006 103.36998167064077 25.669856332473397
0.007007007007007007 103.96425737155728 25.59945289256624
0.008008008008008008 104.51920135923248 26.585597088940023
0.009009009009009007 105.50856700866498 25.68420066880361
0.01001001001001001 105.2789153476956 25.91232558367899
0.011011011011011013 107.09891538764828 26.33147107676974
0.012012012012012012 106.38675585901592 27.77997983249643
0.013013013013013013 106.18149644942457 26.424045888171992
0.014014014014014014 105.833739973682 25.68050463844342
0.015015015015015015 104.95691048194729 26.047185268031104
0.016016016016016016 105.24282562510048 26.93772451860318
0.017017017017017015 105.03158637947945 26.88169402255482
0.018018018018018014 107.11521838622473 27.755720489861087
0.019019019019019017 106.33416395668283 27.51103083086375
0.02002002002002002 128.11198856154246 42.91849306529213
0.02102102102102102 130.04498877056298 44.02681141304879
0.022022022022022025 129.51858409597565 42.874093270179436
0.023023023023023025 130.08860334681592 43.2729926122922
0.024024024024024024 131.02019497786898 45.905868321589516
0.025025025025025027 128.45997406572545 41.02348563615704
0.026026026026026026 129.29422628374388 43.60270783413546
0.027027027027027032 129.16987502116888 43.98330878438365
0.028028028028028028 128.89846490095513 42.77122575279308
0.029029029029029024 132.60645193617248 47.83384266742031
0.03003003003003003 131.18927020783954 43.928112393089805
0.031031031031031032 132.82508195393223 46.35040051509716
0.03203203203203203 136.52389438581358 48.73473484134129
0.03303303303303303 136.84584925770127 49.05451703318075
0.03403403403403403 138.29078564207114 51.63409869063656
0.035035035035035036 139.25884817728831 50.72076290784461
0.036036036036036036 140.22058127886328 52.27219496658586
0.037037037037037035 139.86334720422724 53.239360664582435
0.038038038038038034 135.19471452215913 47.92365803591062
0.03903903903903904 136.3047772692644 45.93716589803789
0.04004004004004004 139.7045410566545 51.32182945925382
0.04104104104104104 137.44642563460914 50.05648324513113
0.04204204204204204 139.2923813138401 49.920585098081574
0.04304304304304304 141.53870285062942 51.889157336171124
0.04404404404404405 140.38602898752188 52.75111785260535
0.045045045045045036 139.40437612137694 54.29989239022207
0.04604604604604605 138.5309240781622 50.70771548357589
0.04704704704704705 136.81243111527857 48.72858278783103
0.04804804804804805 135.83993425689454 48.36461115359673
0.04904904904904905 134.91384183300028 47.25184601071933
0.05005005005005005 131.8038811701146 45.152043766805086
0.05105105105105105 134.89562642798666 46.7568451570975
0.05205205205205205 134.21602310084805 46.5108328828821
0.05305305305305305 135.47023173064585 48.34691278351462
0.054054054054054064 136.23634025669574 48.669049977175156
0.055055055055055056 135.61256516500524 48.87451678190259
0.056056056056056056 135.15867510567966 47.79601454181811
0.05705705705705705 134.59243671359118 46.94585087078149
0.05805805805805805 134.20442469701229 49.076962967452744
0.05905905905905906 133.0657208151743 45.56380429177675
0.06006006006006006 132.12118950263186 45.385511815901296
0.061061061061061066 130.08768482444825 43.47452118985945
0.06206206206206207 131.15737137024422 44.14723910603756
0.06306306306306306 127.88949284225106 40.88852211728921
0.06406406406406406 128.8078005080761 42.39661168434413
0.06506506506506507 128.001219479601 43.541920867632605
0.06606606606606606 129.1813227737278 43.85790991374094
0.06706706706706707 131.33426960085308 46.66909310668132
0.06806806806806806 130.03760100800108 42.038807874851905
0.06906906906906908 127.66762375146007 44.03538873102529
0.07007007007007007 127.36365722863876 41.90876765500053
0.07107107107107108 126.725762517507 41.11138089160879
0.07207207207207207 128.2973756879717 40.47887115422503
0.07307307307307308 129.00315459545644 41.2461213154892
0.07407407407407407 130.32871852282986 43.59398581248808
0.07507507507507508 131.04707030392998 44.866538939609946
0.07607607607607607 131.56406743521623 46.38692787665245
0.07707707707707707 134.32285082553028 44.97575747516646
0.07807807807807808 135.30854347426384 48.899036421906914
0.07907907907907907 133.5114394279083 45.14878322599092
0.08008008008008008 130.45037168573526 43.278450287166955
0.08108108108108109 130.54921976355237 43.14878442584078
0.08208208208208208 128.70559237511958 42.11651650938558
0.08308308308308307 126.54659734939821 40.12977912200766
0.08408408408408408 126.88437832354656 41.45791010968455
0.08508508508508507 129.21672350102796 41.515414438874664
0.08608608608608609 132.9122392348678 44.14908683618096
0.08708708708708708 131.75272048856823 43.81164366104177
0.08808808808808809 134.03019902009711 48.36485056255639
0.0890890890890891 134.03409271170983 46.24292530417253
0.09009009009009007 132.96707330304992 44.4845250812202
0.09109109109109108 131.62678391328686 42.11062016414433
0.0920920920920921 133.6403043024301 46.27469941940356
0.09309309309309308 136.27970664990215 50.48804183657466
0.0940940940940941 136.7896770238719 49.534426597404476
0.09509509509509508 137.38814753848445 48.91355394136215
0.0960960960960961 139.43196004593037 50.50116531873916
0.0970970970970971 139.19574782548622 50.3199598947325
0.0980980980980981 138.9770001569957 51.23169302281941
0.0990990990990991 139.33057816546415 50.3396297528759
0.10010010010010008 139.27312280209094 50.69202446859527
0.1011011011011011 141.71206776486392 51.78561122293667
0.1021021021021021 139.38229617863956 50.55769574363193
0.1031031031031031 139.33261000713077 50.041147742339646
0.1041041041041041 141.5786109890089 52.069545550266646
0.10510510510510512 142.60222108851642 52.790262320272824
0.1061061061061061 142.5286927259977 53.548374190964466
0.10710710710710712 142.3246436523714 51.98437732137003
0.10810810810810813 141.80074219700458 53.63847585231051
0.1091091091091091 142.91128719475776 54.73354060090775
0.11011011011011013 142.55206769912442 50.97483683488781
0.1111111111111111 144.87294539709129 54.63646554774531
0.11211211211211213 143.99424336856904 54.38391843180281
0.11311311311311313 137.9909947179972 48.50883525058897
0.11411411411411412 138.8511007385815 50.60374705967511
0.11511511511511513 136.93454543069691 49.03024582509636
0.11611611611611612 135.90859905356754 47.34594227748851
0.11711711711711713 136.0414717692023 48.096656937599924
0.11811811811811812 135.47717159524026 48.53138467435382
0.11911911911911913 136.08197286373223 48.98980989232753
0.12012012012012012 133.44097001370454 46.48002185805187
0.12112112112112113 135.37366154891183 48.16823900257046
0.12212212212212213 134.44376362784328 46.94098982808054
0.12312312312312312 134.40180970089799 48.02992268970486
0.12412412412412413 133.2782444227787 45.3705260124002
0.12512512512512514 132.11653737615742 43.606524300190664
0.12612612612612611 131.99225509436195 44.462195652254614
0.12712712712712712 130.97098256308658 43.53460178289364
0.12812812812812813 132.30354058504403 43.30037993830595
0.12912912912912913 130.93072254229105 42.04185712764941
0.13013013013013014 128.06018125788893 40.50810314536172
0.13113113113113112 127.04778402948297 41.604414172941254
0.13213213213213212 126.85678880883816 41.636844727182414
0.13313313313313313 127.72013902438536 41.11633568472803
0.13413413413413414 128.5812067404371 41.98338152396165
0.13513513513513514 129.06194338922032 41.286410920720755
0.13613613613613612 128.47015237668836 42.043957595776035
