t delta quadratic
0.12812812812812813 49.62608865745436 49.42949751809215
0.12912912912912913 49.72810605724875 49.54378529328379
0.13013013013013014 48.844029066950284 48.685343975054636
0.13113113113113112 46.92240643546286 46.772775383180914
0.13213213213213212 46.73403182196072 46.58612485742231
0.13313313313313313 47.95779195024261 47.80220040227259
0.13413413413413414 47.79213716238015 47.628881399733594
0.13513513513513514 48.88056375782167 48.713037744556964
0.13613613613613612 47.640461066440196 47.478235727402435
0.13713713713713713 48.79975204020645 48.62421831655043
0.13813813813813813 47.32153464707818 47.16826228815482
0.13913913913913914 48.216236226087844 48.03896054006182
0.14014014014014015 46.388636294411626 46.226177446925846
0.14114114114114115 49.41353849587482 49.24330869243124
0.14214214214214213 48.379121071250005 48.20008783974759
0.14314314314314314 47.70322933485663 47.52179639114249
0.14414414414414414 48.39995794194315 48.21089775597736
0.14514514514514515 49.53996219851597 49.364522718773294
0.14614614614614616 49.24985011968845 49.069441416283915
0.14714714714714713 48.19359180758963 48.01640181975449
0.14814814814814814 49.74400911423631 49.56128341834535
0.14914914914914915 47.98479954341573 47.804192882346356
0.15015015015015015 47.755379322103636 47.57849313118575
0.15115115115115116 48.502567206892614 48.324831476637534
0.15215215215215214 48.59222345792678 48.40287366564691
0.15315315315315314 49.772739545067566 49.55521014669581
0.15415415415415415 49.49076036481885 49.28630585363134
0.15515515515515516 47.787885304034965 47.604165641147496
0.15615615615615616 49.464716474260406 49.28711605528381
0.15715715715715714 50.00079906851595 49.83683608341287
0.15815815815815815 45.904645165475856 45.745323784979504
0.15915915915915915 47.14871900763494 46.986130206120905
0.16016016016016016 48.580579119148936 48.42042337040003
0.16116116116116114 47.619415074512034 47.46926880651699
0.16216216216216214 48.76354342039499 48.59664332102222
0.16316316316316315 47.26278086890728 47.081893517814954
0.16416416416416416 48.26787642322026 48.08396797504784
0.16516516516516516 47.59621331169966 47.423231684678996
0.16616616616616614 50.35885477831468 50.191848954829766
0.16716716716716715 49.353871464808954 49.18170019816018
0.16816816816816815 49.05177508370602 48.8600014035687
0.16916916916916916 48.93050159411498 48.72057897645673
0.17017017017017014 49.17460072895952 48.955421074036934
0.17117117117117114 49.65345347324286 49.41390119373952
0.17217217217217218 47.81348615496506 47.57604865941623
0.17317317317317318 50.43806029664991 50.19459754238392
0.17417417417417416 49.680000959036484 49.417193789659855
0.17517517517517514 49.36964434363975 49.12665964731184
0.17617617617617615 47.3940138474939 47.140419530167556
0.17717717717717718 49.50946127079983 49.24484217030165
0.1781781781781782 48.476163048716884 48.234259541833595
0.17917917917917914 48.69053640968438 48.449189029125925
0.18018018018018012 49.2262267486519 48.97246780877366
0.1811811811811812 50.292985984857154 50.03612943472457
0.18218218218218216 46.90354677757285 46.648980296037614
0.1831831831831832 48.99719179183082 48.73234606815944
0.1841841841841842 49.41272308745595 49.14572369380797
0.1851851851851852 49.323831029713766 49.034535623376605
0.18618618618618613 48.12600363772973 47.81994655216614
0.1871871871871872 48.16773634232713 47.82337635472341
0.1881881881881882 48.43771562410406 48.112472451830854
0.1891891891891892 48.93820197512064 48.62829592454133
0.19019019019019012 49.70934104911458 49.37720468155927
0.1911911911911912 48.83346372279677 48.51352382256413
0.1921921921921922 48.9052024679742 48.574871424085366
0.1931931931931932 47.86493802243941 47.54189997666882
0.1941941941941942 48.46947610016487 48.151048812930384
0.1951951951951952 47.64704844473188 47.33832169442766
0.1961961961961962 49.02729759085829 48.72698775694949
0.1971971971971972 48.33553353202626 48.048974161266486
0.1981981981981982 49.02438131385311 48.74638651866282
0.1991991991991992 46.36731656727415 46.07541480153531
0.20020020020020016 49.6493168144056 49.37227799313899
0.2012012012012012 49.549124867952756 49.287918054931424
0.2022022022022022 48.613213482593096 48.348323497854295
0.2032032032032032 49.106980111869305 48.86185818626271
0.2042042042042042 48.430686514815676 48.18472973705644
0.2052052052052052 48.484300324782716 48.24961898952183
0.2062062062062062 48.00869140201527 47.78120141724382
0.2072072072072072 48.00594642954954 47.771799894766914
0.2082082082082082 48.758265393109 48.52704924587279
0.2092092092092092 45.84394592079211 45.606290256782245
0.21021021021021025 49.78045407019604 49.5289619614162
0.2112112112112112 48.30257084188072 48.02773934140505
0.2122122122122122 49.573391512164406 49.28718997776451
0.2132132132132132 48.106503737235386 47.84529823611936
0.21421421421421424 47.69591373607109 47.448570275730546
0.2152152152152152 48.630027363294936 48.395282164959305
0.21621621621621626 50.465212104225806 50.248495295978806
0.2172172172172172 49.30948639180733 49.10151015741176
0.2182182182182182 50.125337839522864 49.91575665654759
0.2192192192192192 49.60180573446077 49.384439248369404
0.22022022022022025 50.00689369956507 49.779820171327486
0.2212212212212213 47.39728056128489 47.19992693709358
0.2222222222222222 48.405571424491676 48.21627871211185
0.2232232232232232 50.578649818364305 50.3814008559523
0.22422422422422425 52.150432025783914 51.95879566416886
0.2252252252252253 49.14153024479517 48.94645367321436
0.22622622622622626 50.254719421761685 50.04976229329964
0.2272272272272272 50.07735126070291 49.879496515268656
0.22822822822822825 48.57660654286434 48.37419392550011
0.22922922922922925 47.35179829958061 47.14374432479842
0.23023023023023026 48.17709546874446 47.959626462900324
0.23123123123123124 48.373096207799016 48.160928895721916
0.23223223223223224 49.79454839254692 49.599377807804025
0.2332332332332332 49.005523508764895 48.8063373491982
0.23423423423423426 49.179483531982314 49.013469101791316
0.2352352352352353 50.111400078990755 49.95731866786117
0.23623623623623624 47.51318884660167 47.34424902923383
0.23723723723723725 49.060094436600544 48.89391251679624
0.23823823823823825 48.62336975649518 48.478988335390085
0.2392392392392393 48.584184702649 48.43453412324078
0.24024024024024024 47.20950642512432 47.052077244586144
0.24124124124124124 49.20021162793884 49.037524247249706
0.24224224224224225 48.141942683551825 47.977882976626056
0.2432432432432433 48.37232221069168 48.19291465202129
0.24424424424424426 48.55814735174149 48.38209781985969
0.24524524524524524 50.12048362995784 49.940817990271945
0.24624624624624625 49.660445352679055 49.513409998435954
0.24724724724724725 48.05283946815114 47.898615582310605
0.24824824824824826 49.86148671294111 49.72112050930884
0.24924924924924924 48.67927288971966 48.5311093743529
0.2502502502502503 49.33111745621786 49.241054218460484
0.25125125125125125 50.744264790355516 50.64912728413975
0.25225225225225223 47.47679340547857 47.39968863092853
0.2532532532532533 48.76999051507307 48.6930112360234
0.25425425425425424 48.64770263741307 48.57366122542442
0.2552552552552553 48.55800381373767 48.501878055947614
0.25625625625625625 48.353187356282504 48.31025277927549
0.25725725725725723 48.12932266330276 48.079193429550486
0.2582582582582583 48.89784198515685 48.83779023138991
0.25925925925925924 48.39971181959835 48.33324082843784
0.2602602602602603 47.35383846073797 47.297581155799456
0.2612612612612613 48.99704201727826 48.9139407494246
0.26226226226226224 47.67330070861603 47.580429946451666
0.2632632632632633 49.102794815105185 49.014398555693475
0.26426426426426425 48.461467611517186 48.38555610556494
0.2652652652652653 49.177954739546315 49.10850092267892
0.26626626626626626 48.75832295225103 48.671400514466804
0.26726726726726724 48.75122940905283 48.661057393733934
0.2682682682682683 47.97348689296075 47.8797604868828
0.26926926926926925 47.60100966218645 47.484743325636394
0.2702702702702703 47.91652701264326 47.776281767191676
0.2712712712712713 48.43243912537111 48.30441766464005
0.27227227227227224 49.58798055379585 49.45455725538033
0.2732732732732733 47.90552034803997 47.77384218450776
0.27427427427427425 49.35701577410387 49.23760531073968
0.2752752752752753 48.33855299936791 48.25045679912166
0.2762762762762763 49.05092528135677 48.958388470966455
0.2772772772772773 49.41917222573154 49.29803345733181
0.2782782782782783 49.02002294466432 48.87854608781139
0.2792792792792793 47.11597520509429 46.99504228904007
0.2802802802802803 47.668503078938116 47.55126654930531
0.2812812812812813 48.862328917208565 48.74857468755109
0.2822822822822823 49.638110001958374 49.50786179843771
0.2832832832832833 50.38919766410788 50.27881356794643
0.28428428428428426 48.478768655383305 48.37946975355655
0.2852852852852853 48.937496587868694 48.836220545871896
0.2862862862862863 49.60155651687147 49.525290820785685
0.2872872872872873 47.99573826129164 47.935825264427685
0.2882882882882883 48.48157397633075 48.4178283472134
0.2892892892892893 48.39685731117165 48.3461738577757
0.2902902902902903 47.98331889713466 47.927412722658666
0.2912912912912913 49.920149295894824 49.88523134557604
0.2922922922922923 46.4421755585297 46.42380206481835
0.2932932932932933 48.51554712994194 48.49650587742703
0.2942942942942943 49.37063834595167 49.34445548503161
0.2952952952952953 47.27702889118709 47.25399612752907
0.2962962962962963 48.31729177368152 48.303952761956054
0.2972972972972973 48.685750500017534 48.69439700054278
0.2982982982982983 48.55013509575208 48.599372841523575
0.2992992992992993 47.30155018030161 47.353314454198475
0.3003003003003003 46.988435557026236 47.0367901503093
0.3013013013013013 47.16754347163068 47.22281927574147
0.3023023023023023 48.26522131149328 48.32739542326337
0.3033033033033033 47.99813247927483 48.070658256503705
0.30430430430430433 46.986607938896825 47.05399802781827
0.3053053053053053 48.71698665654919 48.76598355784868
0.3063063063063063 49.86952123926791 49.91949490243796
0.3073073073073073 48.16099692462774 48.208657030760804
0.3083083083083083 48.09001770444144 48.1309363056538
0.3093093093093093 49.54625775326235 49.55999364150041
0.3103103103103103 47.132548441384145 47.14695415369535
0.3113113113113113 48.464364539607246 48.48388105485061
0.3123123123123123 48.21298355171649 48.22745627974703
0.3133133133133133 49.150697401307866 49.156735978128935
0.31431431431431434 48.68914625872708 48.69106540895581
0.3153153153153153 47.86400710563298 47.8570330480314
0.3163163163163163 49.73374193959301 49.71048867810358
0.3173173173173173 48.82144862628914 48.832544646333076
0.3183183183183183 48.90636343388553 48.8876877694437
0.3193193193193193 48.69971552754246 48.680948717076426
0.3203203203203203 48.35040798364295 48.355336134440236
0.3213213213213213 47.560412109138554 47.554835226913895
0.32232232232232233 48.950533623544636 48.92465542087533
0.3233233233233233 48.75537756698436 48.72371724239624
0.32432432432432434 47.9347866225802 47.8848278541596
0.3253253253253253 47.983397462980605 47.91481862544262
0.3263263263263263 48.29909220774602 48.225105420907745
0.3273273273273273 47.60892097735742 47.53615381189517
0.3283283283283283 47.42829187417384 47.34490183602405
0.3293293293293293 49.22264195606512 49.13804725720196
0.3303303303303303 49.16200308211876 49.069825799210776
0.3313313313313313 48.014358386645334 47.91681365522755
0.33233233233233234 48.794860284904104 48.683758309848216
0.3333333333333333 47.0566236433053 46.941261154670954
0.33433433433433435 48.08884146163646 47.96468761830006
0.3353353353353353 48.030146736578 47.92020578629526
0.3363363363363363 46.57876587499386 46.483440721385946
0.3373373373373373 47.69169048644694 47.591970291545515
0.3383383383383383 48.302780684607335 48.185064873736174
0.3393393393393393 47.49428008614231 47.358885281626144
0.34034034034034033 47.572496173167345 47.45277694147429
0.34134134134134136 48.37294239072046 48.277012632409075
0.34234234234234234 47.25266368277062 47.17563692749309
0.3433433433433433 49.619767791278754 49.545641914913936
0.3443443443443444 48.58508249928304 48.48808200945886
0.3453453453453453 48.46317515866732 48.38565453955237
0.3463463463463464 47.66202172791357 47.589829741656516
0.3473473473473473 48.79333861728721 48.708790028512176
0.3483483483483483 50.11175866703213 50.042142610956
0.34934934934934936 48.57916498591835 48.48901745755095
0.35035035035035034 48.16295630021838 48.07868209215461
0.35135135135135137 48.52124208509359 48.434410623200904
0.35235235235235235 47.99328169911257 47.90296354828574
0.3533533533533533 47.82311911168131 47.73319904705643
0.3543543543543544 49.016571251071866 48.9217850481413
0.3553553553553553 49.096793075039194 49.018991570980695
0.3563563563563564 49.39971732777603 49.326860409036215
0.3573573573573573 48.010884550650296 47.946198993499344
0.35835835835835833 49.69567405159955 49.64559050460072
0.35935935935935936 47.18595386671461 47.09830726274906
0.3603603603603603 49.13802290926252 49.058283531721145
0.3613613613613614 49.744420550538976 49.62573140365558
0.3623623623623624 48.34568502407734 48.20078239727981
0.3633633633633633 49.68996852983207 49.53852822042039
0.3643643643643644 49.49151429310641 49.38503626534655
0.36536536536536535 50.79544824176844 50.65665999512062
0.3663663663663664 48.500092788893454 48.33533651512508
0.36736736736736736 47.16416088164045 47.01301535944878
0.3683683683683684 48.536250324042925 48.373581663152535
0.36936936936936937 48.8104321299098 48.62611774818191
0.3703703703703704 47.07370857817951 46.8675451329975
0.3713713713713714 50.528391276281816 50.33072458110883
0.3723723723723724 49.357331238474636 49.13835035880832
0.3733733733733734 48.45606449283097 48.245130239901776
0.3743743743743744 50.062239078635855 49.844568599736746
0.37537537537537535 47.74347089427066 47.5073032555006
0.3763763763763764 51.27162797767919 51.023218458121036
0.37737737737737737 48.722897900079346 48.482415245880915
0.3783783783783784 50.55921103709717 50.33103919885693
0.3793793793793794 50.41562850626232 50.175974370700416
0.3803803803803804 48.70320787979266 48.488980715767255
0.3813813813813814 50.29939731245221 50.08803095590989
0.3823823823823824 49.3965328264995 49.15626713036557
0.3833833833833834 48.46923043459504 48.21936195964181
0.3843843843843844 49.32970660274855 49.102382412469204
0.38538538538538536 50.50824606738797 50.2584111571436
0.3863863863863864 47.73380744309769 47.46058218734815
0.38738738738738737 47.61734225249428 47.374948222394025
0.3883883883883884 47.488535851723924 47.246453259660925
0.3893893893893894 48.697781749001734 48.47280563638623
0.3903903903903904 47.544099607007816 47.32953618239765
0.3913913913913914 47.490027875582456 47.28954100194835
0.3923923923923924 49.97108645346416 49.76935754950937
0.3933933933933934 47.543471880032456 47.36270617148078
0.3943943943943944 48.03504058332551 47.88601331152198
0.39539539539539537 48.98339699789659 48.85054946582551
0.3963963963963964 46.518479883096475 46.39201669130941
0.3973973973973974 48.79781459386488 48.67324772230068
0.3983983983983984 48.246244811641745 48.1414301662186
0.3993993993993994 48.03902089291985 47.94726892361548
0.4004004004004004 46.68317822210521 46.60457569968888
0.4014014014014014 46.59533769588674 46.54089378997327
0.4024024024024024 49.326048995865534 49.281912069583015
0.4034034034034034 48.53265716829289 48.500474977723776
0.4044044044044044 47.952362595097156 47.93169266671991
0.40540540540540543 47.34233147711055 47.30976602822335
0.4064064064064064 48.27839723058298 48.220891557165956
0.4074074074074074 47.931587045864106 47.850119472072166
0.4084084084084084 47.77716844461623 47.69359208494489
0.4094094094094094 48.86098297871759 48.79532979888381
0.4104104104104104 48.64743249184162 48.59265101410383
0.4114114114114114 48.21128946654747 48.15422582304811
0.4124124124124124 48.641355213225076 48.591958390030875
0.4134134134134134 48.602338125839125 48.53945203645681
0.4144144144144144 47.317099693703845 47.242378297830406
0.4154154154154153 47.13612049141302 47.043964969721735
0.4164164164164164 48.15755948841814 48.04632747124341
0.4174174174174174 46.95584720337044 46.838916989707116
0.4184184184184184 50.49958367206204 50.35924516042322
0.4194194194194194 48.67021266698621 48.522294693296125
0.4204204204204205 48.29140043784504 48.14540378892623
0.4214214214214214 47.857327175308036 47.70090739932234
0.4224224224224224 48.49955423655605 48.40479805193871
0.4234234234234234 49.01676035963013 48.87733595448115
0.4244244244244244 48.5179191655377 48.345339045086824
0.42542542542542544 47.552324784103014 47.36838276922246
0.4264264264264264 48.707452539225784 48.5146907998663
0.4274274274274274 48.41502691920101 48.21749428291571
0.4284284284284284 49.48024427979133 49.26035632950788
0.4294294294294294 48.5350730059034 48.316851496314996
0.4304304304304304 49.47617269893008 49.25339019260942
0.4314314314314314 49.16641505624082 48.95300301061356
0.4324324324324325 47.638491338180295 47.42875196415249
0.43343343343343343 48.2564439697935 48.05242413578261
0.4344344344344344 49.40681487426264 49.14494001001399
0.43543543543543545 48.24641091138253 47.95089079498525
0.4364364364364364 49.23688786268371 48.94462336186344
0.4374374374374375 49.88847099144362 49.63068174998052
0.4384384384384384 50.14446220482345 49.86231135129946
0.4394394394394394 48.88001869644071 48.592712185327166
0.4404404404404405 50.36098167110321 50.04315308892975
0.44144144144144143 47.74089040987979 47.41451621730092
0.4424424424424425 50.112813046702186 49.78819639891442
0.4434434434434433 50.19953675396907 49.88597644814628
0.4444444444444444 49.00438797021386 48.7013924779416
0.4454454454454455 50.15854608081064 49.86321880506003
0.4464464464464464 49.448143542130055 49.146031405597014
0.44744744744744747 49.53006227355604 49.20035879340864
0.4484484484484485 50.14644934060494 49.81551918966863
0.4494494494494494 50.02318141863636 49.68385003049067
0.4504504504504505 50.27540171005768 49.967378594236806
0.4514514514514514 49.59579433998145 49.25326139482327
0.4524524524524525 48.868552463649955 48.520768845345124
0.4534534534534535 50.969395659101686 50.61355753346782
0.4544544544544544 48.85075035922629 48.491053546500375
0.4554554554554554 49.77332004963051 49.436511121345305
0.4564564564564565 50.978458683175624 50.643636689250805
0.4574574574574575 48.72869527655889 48.38587078174303
0.4584584584584585 50.58099331172684 50.24393083853208
0.4594594594594594 50.36913384282722 50.01828239264186
0.4604604604604605 48.93664183614336 48.55735607683041
0.4614614614614614 49.024179195194 48.6645575373747
0.4624624624624625 49.69368340025685 49.300835645404796
0.4634634634634634 51.18838409984339 50.792450526350066
0.4644644644644644 50.43933714752109 50.035304062626295
0.4654654654654655 51.35655429960583 50.94723411659554
0.4664664664664665 50.226750454601316 49.82415557708505
0.4674674674674675 49.954454775348346 49.56132006444182
0.4684684684684685 50.03499383479079 49.60121254113859
0.4694694694694695 48.43495647507408 47.99015290803505
0.4704704704704705 49.60848283429385 49.16301055231797
0.4714714714714714 50.27866104260753 49.82442482902537
0.4724724724724725 50.938865244502686 50.4538702961565
0.4734734734734735 51.78087319993658 51.29817752226249
0.4744744744744745 51.12523959016638 50.65558327417042
0.4754754754754755 50.097882855961245 49.59763618295855
0.4764764764764765 50.84155503335528 50.36755127698537
0.4774774774774775 50.02378878834513 49.54498243576157
0.4784784784784785 48.41476041282594 47.960986579989665
0.4794794794794795 50.37334524551469 49.92392519004728
0.4804804804804805 49.55363783782512 49.087362811792346
0.4814814814814815 53.552472579433626 52.722295787339945
0.4824824824824825 49.681304675952205 48.87363595278519
0.4834834834834834 49.18396185596811 48.35334193285453
0.4844844844844845 50.14429573633595 49.3668016078866
0.4854854854854855 52.583067411807974 51.83110833034624
0.4864864864864865 51.0296251391716 50.26629545732885
0.4874874874874875 48.269819129343674 47.519417181414056
0.4884884884884885 49.42227315312287 48.960285247263144
0.4894894894894895 50.729556806239174 50.27142843133814
0.4904904904904905 50.2734932203061 49.845704626291145
0.4914914914914914 50.58027641098376 50.15151156420468
0.4924924924924925 51.28219241371475 50.855137596620835
0.4934934934934935 51.20748575856 50.758335823706005
0.4944944944944945 52.49123525841304 52.07312221671535
0.4954954954954955 50.10449434474722 49.666607029695115
0.4964964964964965 49.736533101672684 49.313333751195465
0.4974974974974975 51.20995447200477 50.78519866928606
0.4984984984984985 51.0876714973609 50.66885571379902
0.4994994994994995 52.15161559918204 51.75920316359486
0.5005005005005005 50.254040283173595 49.840807740420175
0.5015015015015015 52.57720040763104 52.16998334609424
0.5025025025025025 48.23873286166439 47.80747693571668
0.5035035035035035 49.29508397219096 48.852295177992836
0.5045045045045045 50.939100345499654 50.49971014862224
0.5055055055055055 50.00366553065148 49.59039820091706
0.5065065065065065 53.62574460224797 53.22753375772883
0.5075075075075075 49.14870385996044 48.74417166451901
0.5085085085085085 51.20700311497902 50.79725014348587
0.5095095095095095 51.999537397420085 51.569727457905856
0.5105105105105106 50.34227427685932 49.93093960901913
0.5115115115115115 51.26469221457319 50.85874753360345
0.5125125125125125 48.665059235193944 48.27942177907395
0.5135135135135135 48.272616418037636 47.88386829485514
0.5145145145145145 49.08463643875748 48.68728266437932
0.5155155155155156 50.07741988123693 49.67344124031653
0.5165165165165165 48.41960002935575 48.021605810395414
0.5175175175175175 51.77796616238136 51.383695774226766
0.5185185185185185 50.49539370431028 50.07006735720267
0.5195195195195195 51.220201914258396 50.793926433010924
0.5205205205205206 52.58232871488961 52.152688341813175
0.5215215215215215 49.54451544154937 49.10501897560717
0.5225225225225225 50.70320272150703 50.26038228876501
0.5235235235235235 52.45932784374699 52.016498728057215
0.5245245245245245 49.11693171127295 48.67081123870084
0.5255255255255256 49.689142384235794 49.22145152125958
0.5265265265265265 49.443785822164564 48.97420772260161
0.5275275275275275 49.398868385847315 48.92457763976409
0.5285285285285285 51.01103440970224 50.53216566460673
0.5295295295295295 51.45147918293807 50.98457676457434
0.5305305305305306 52.07849228180288 51.603057622706075
0.5315315315315315 50.894389351751535 50.403748049358164
0.5325325325325325 50.695780857478205 50.21125793893216
0.5335335335335335 48.55961944095574 48.08751336154927
0.5345345345345345 51.21200173140168 50.74530359993219
0.5355355355355356 49.16814755918101 48.69578890668228
0.5365365365365365 48.278950635553684 47.81370359347471
0.5375375375375375 51.425712398993255 50.97887061446255
0.5385385385385385 50.68887616853081 50.26595613350149
0.5395395395395395 48.20202861382244 47.76994832619021
0.5405405405405406 47.964837941204095 47.53107421446606
0.5415415415415415 50.404972092232235 49.947772341299135
0.5425425425425425 50.89503485970036 50.443760724947424
0.5435435435435435 50.750170062841754 50.30949259764093
0.5445445445445445 51.26751711555521 50.84169091072768
0.5455455455455456 51.15872509205443 50.7256330823654
0.5465465465465466 48.54667446922379 48.06433426123334
0.5475475475475475 50.920529528779724 50.43721940232966
0.5485485485485485 50.89548843172906 50.39626560994064
0.5495495495495496 50.12108670987591 49.62232706202711
0.5505505505505506 52.15915110783091 51.62506982727574
0.5515515515515516 51.32180813603985 50.772204964211554
0.5525525525525525 52.12890835207014 51.56905078861311
0.5535535535535535 52.00081538335638 51.4357993605571
0.5545545545545546 53.82246333342583 53.263359168310515
0.5555555555555556 51.75328253202714 51.18220802061545
0.5565565565565566 50.08139712213426 49.496174825415025
0.5575575575575575 52.75283112452314 52.141949861863736
0.5585585585585585 52.20487691441362 51.604882208730245
