t,x_1,call_price_1,x_2,call_price_2,x_3,call_price_3,x_4,call_price_4,x_5,call_price_5,x_6,call_price_6,x_7,call_price_7,x_8,call_price_8,x_9,call_price_9,x_10,call_price_10,x_11,call_price_11,x_12,call_price_12,x_13,call_price_13,x_14,call_price_14,x_15,call_price_15,x_16,call_price_16,x_17,call_price_17,x_18,call_price_18,x_19,call_price_19,x_20,call_price_20,x_21,call_price_21,x_22,call_price_22,x_23,call_price_23,x_24,call_price_24,x_25,call_price_25,x_26,call_price_26,x_27,call_price_27,x_28,call_price_28,x_29,call_price_29,x_30,call_price_30
0.0,100.0,26.265275935582398,100.0,27.4808515473949,100.0,26.534281934002838,100.0,26.470413473269247,100.0,26.903866272731932,100.0,25.68077587622909,100.0,26.14204366512897,100.0,27.447847199340462,100.0,26.117109607554355,100.0,27.274115810577555,100.0,26.33951045503809,100.0,26.905338407504164,100.0,25.92592095163795,100.0,25.184929248190407,100.0,25.024702874089822,100.0,24.735232907916032,100.0,25.536592307144307,100.0,27.358048567573004,100.0,27.0085444448851,100.0,25.566886027733002,100.0,26.195896384062504,100.0,26.5954651090166,100.0,25.011078186411208,100.0,26.82412265597304,100.0,26.040048846776262,100.0,25.916005446598216,100.0,26.83456482966457,100.0,26.56751868259846,100.0,27.859321875016928,100.0,26.663939103679862
0.001001001001001001,99.63567664396663,26.565505242218343,102.73019356247416,28.459902968474218,101.07241658741069,26.789339994612103,95.83001472567612,23.306802419474977,99.47385616935732,26.45650921699977,99.2470077735938,25.89796039261148,100.69340328748244,26.512863273425193,97.95389632218917,25.218744413754386,101.21659810903046,25.531324948451594,99.37852658478519,27.39198940990261,97.53990352618463,24.412991474837327,98.13657185596618,24.362197666297327,101.2395715157304,27.565680494568802,99.87298854948065,25.235249027780608,99.11475346577517,26.58875432863145,99.51060404973144,25.66999119923806,100.49219279058576,25.878198746813307,100.32548874106268,25.607498071847356,97.63031970599395,23.52684821211225,97.66746917443736,25.39789783735893,100.37014062219707,26.48850198588994,102.5570473630722,28.234985375088712,104.60676552721316,30.18431197816544,101.15815963894217,25.68396426333853,99.29617610376907,25.911624426443147,99.11692817722506,26.326512657506203,99.2224509947804,24.521882724738358,100.30514034250223,27.18584326895451,102.11943625529615,27.185907275418845,101.24843598715331,26.258643019940337
0.002002002002002002,100.47837953756876,26.89149773113182,103.64469216734213,28.093086690586766,101.36743128755045,26.941255913533496,96.37895546850174,23.590119379453093,99.57648335858069,26.447542018581014,98.41999320394524,25.67368213654127,103.04226762380155,29.07081446906549,97.46102566883744,24.663206052813226,102.056694784377,27.166662381868885,103.0211134150605,27.97993816675309,94.79955711071743,22.88033974758875,98.5970548263486,25.841722824809537,101.19295284122916,27.761470025291477,100.84588547630821,26.475143918407518,100.53753775993687,26.748263192531265,100.47609731443005,25.2769671353068,99.60948019786578,26.267189174244557,99.45427309190836,25.238466901755398,96.45705114131133,24.370172112865248,99.33206094535295,26.461437186638175,99.36937854341738,25.58372583327977,102.78438623310892,27.476251842025288,105.43501124578428,28.92819651235148,99.67303735349884,24.452223865657352,98.32915270533552,22.982222435542827,98.83206094262884,26.13063312155711,97.53331571088665,24.206806841973105,100.35666794584944,24.992690611345388,102.93883304860185,29.16981811051624,102.60901472057293,29.4654175258674
0.003003003003003003,98.47089956005192,25.18004020197416,103.86918186738964,29.53975542233959,101.45510081587533,27.752078137967853,95.3949429825996,22.321926012397547,97.53607405525948,24.15198271573599,96.68976302547337,25.156186626978588,103.2068772374492,28.94694827319028,98.53367670023438,23.706131410897054,101.7290050913815,28.16866722204908,103.84130366795252,27.98415261926496,93.58209557714876,21.100258892923087,98.72053076897957,27.506786029720626,102.53493246339292,28.529907363655404,100.57280611712407,26.95410874541585,99.86687400138227,26.367583088685297,100.425452953803,25.628752216946797,100.34469863694136,26.097978385027904,99.17688715662123,25.427234715720125,100.4101979905325,26.766167718413826,101.50319751565071,28.924097201811897,99.41503019813759,27.257232156397954,104.31469367484353,29.031925447289158,103.8383555283237,27.216858467592612,99.72075707257216,24.76110166682427,99.28820255999098,24.833394319351463,98.77477806982296,23.179223633844728,97.48870783337469,23.91251035889359,100.42788810291049,27.786379402707748,103.40142888725045,28.09807407842654,102.66568834220527,27.275616296169005
0.004004004004004004,101.01585873046874,26.350698699750748,103.11182316047449,27.24414152421248,102.14001561780687,27.63231084283597,95.42552620022181,22.045974443943066,95.76954817424385,23.812682396099984,95.36266703037528,23.63247171981337,103.25161628785612,27.74580238462045,99.23962777597093,25.87301694889913,98.62808996225826,25.515777959537317,103.20324673448557,29.4389466251226,94.52649004463768,22.219312546838545,100.1029709152632,26.564055332653734,103.99271197267171,28.82084828962091,100.5377208637113,26.281110947763214,100.9927843276557,27.21477757052935,100.59674492700044,26.390606851053203,100.4052105636848,25.662282296819644,99.8796770800409,25.144964010050764,101.99067210344731,27.055032854503178,100.48297258211795,26.507463862198467,99.07607233629619,26.481656600426287,103.42237238496712,27.868262238757442,104.79759103894315,29.600829771766893,100.01261101104177,25.547822155782985,100.29519918249048,26.67305546797412,98.39152228563884,25.176031417843262,97.45359279090715,24.714586943379,100.82694528324578,26.7267113205123,102.2001604323676,27.06243548874198,100.01509419802805,25.90369096187614
0.005005005005005005,99.60286868535995,26.035924822840535,104.41920682167336,27.97666789224865,100.87452265544898,28.09208371299373,95.09255476251278,23.12355040786865,94.49626186676242,22.390241389611912,95.87710060167048,23.965906721765585,104.90787692875708,30.000003684472514,101.51599561732492,26.330135334105226,96.86458631511437,24.322907677853017,102.40359190148789,26.5082550537027,95.1330144655145,22.50968878736289,100.73347592360142,27.175292707332854,104.25046815995479,28.84759704481027,99.27975705039768,24.903494057969628,97.90116540602823,25.81918642595175,101.58564779726595,26.580366165628448,102.62828786926671,29.18841669609956,99.47209217491772,27.502155250983442,103.01467514703478,27.89938944416016,100.66880383529599,27.33801592369675,97.8262836280722,24.614406177227238,100.96704639403634,27.84311839752523,101.98202044188345,27.366798338531837,103.01099665554113,28.86157156956415,100.57510238447836,26.313291489131064,96.76133345371667,24.466967186747926,99.81207293099254,27.26182742881135,98.87066039308131,25.88520133417931,103.80063946717682,28.280060488768953,101.08303773905432,27.409582055082197
0.006006006006006006,98.48178876781536,25.66805405390253,106.61457989813255,30.704653214240174,98.14478619959525,24.728784571057485,92.18279268293756,20.72826740274969,94.50361039179064,22.685926724238506,92.7550290573325,21.334268743850924,103.06523563863962,27.340365689268467,101.1834701176138,27.22526558649181,92.34826574557009,22.31188586695593,101.2396040885888,28.083937517116297,94.07443488543731,22.294242993916544,99.19188994954365,25.17162747894166,105.65259601556109,29.772536144946702,103.90489533547036,27.449878064304805,96.21838398393156,22.43096501367701,101.7943452693533,28.503514796115986,101.0065735914138,25.407965629103607,99.65693542404571,24.998603037242603,102.83076732018404,28.001548822600306,100.56775755235668,25.80456021389635,100.24520152113828,26.41754540941532,99.59498986097681,25.616065113041724,105.40050441906332,29.49245375910992,102.3599713452023,28.245210862348966,101.02832705323077,26.941078040230828,96.19775155606645,23.762181525325683,99.91734013174252,26.867508534533638,98.36846625449087,26.255981755441415,104.84630315805175,30.401322386939484,101.35203345915647,28.810332920069794
0.007007007007007007,98.71851213452456,25.749777554217125,108.0896700430858,32.91107496719491,95.19906266145092,22.85198018862279,94.62266524568192,24.48160183004399,93.7990082892121,22.8011200228458,93.58262894092665,20.98437818976349,98.97419954233979,26.348403326790987,100.58320995363928,25.972959416110534,92.50070339876221,21.15111481938088,99.93713370784779,26.56848612237,93.13472597920277,22.537519915596857,99.54697958842637,26.132652306665737,104.93290149191462,28.403414384614397,101.99957393830023,26.560698416985183,97.26680068952714,25.465378432954534,102.80502868401588,29.14601888586165,103.84809538906151,28.535080908913002,100.8722646002467,27.633473188019963,103.90917096846351,28.004487751509398,103.54321363514946,28.45806301327041,101.71455031525541,27.46869306658441,98.08253722908569,23.91539839101131,107.64274773261391,32.10197486067867,102.05204293744407,28.421436040942048,100.77162141953494,27.004955829551463,94.37900331322737,23.463358855517253,96.56588963591436,23.708845490633163,97.74543573651242,25.07168585430758,104.27755526316679,28.04974980041163,104.98097124068585,30.47875691990004
0.008008008008008008,99.67515218710855,25.11262644464873,110.39621076041357,32.96172524508448,95.63353918194291,22.632739061672282,93.90489724084257,22.031639949666662,92.41869509377709,20.401986171202804,95.25300785648831,23.4755085967045,99.18486043374143,25.74154490550136,100.66417796831331,27.4993527746587,93.53635887842943,22.841763992233318,99.79450512939243,24.98652551202236,93.80109453886264,22.613044045910264,103.67226064435106,26.931457438143514,104.58509388279836,28.214052918697448,103.13099484374641,28.15204692252473,96.22408019369513,23.681806528065575,102.52350849037545,28.38004081668572,104.75477501227849,28.98431125638375,99.01696950487015,25.12379639319433,105.17101658009572,29.499239868848285,100.48016599451294,26.94804853815623,101.01519786756336,26.59838571303295,96.36231190695335,23.362453267186734,107.40002259249901,31.71269589741699,98.77581778573946,25.50285301891849,103.48433581149149,27.26982201753916,96.04817352775858,24.4053189797716,94.85502803063689,23.468611872760672,95.37184499008181,23.691260589734497,100.66336568518314,27.202841041019546,102.98712709947516,28.15306963155829
0.009009009009009007,101.15158457953069,27.10225424205915,112.33117539565279,34.496772716260395,93.7840146039645,21.85045841598084,95.5392669463845,23.29419770059555,93.0443659845118,22.34626691652699,93.71891167127998,23.01088659954721,97.6857291083534,26.21536749540433,102.23707542213249,28.13401148394301,91.58341221212412,21.751994175251106,99.17585407017971,27.363875449755305,95.47265864686277,23.556953517496236,103.38666856409573,28.25614630144886,103.13988086329073,27.24358508876941,99.6058347889826,24.915144573491364,96.74551821112823,25.279304870109502,102.098842184347,28.19847048260702,105.68537260300836,28.146936298360394,98.88971608242193,24.951889848151307,103.0238681602063,29.60169603880503,102.99618496146006,29.88698946559077,100.9529376458574,26.71036671485476,96.44090286082668,24.906178695922264,107.21970205463666,32.42610721580529,99.52786018074104,25.46597573451784,104.07438411883841,28.635843291016666,93.3473456152682,23.110728400688515,95.95822820269504,23.44580243737614,94.30610938085506,22.35426724663098,101.9290270984985,27.301116114681157,102.01359462591783,27.86992077145653
