,t,x
62,0.24701195219123506,70.38214964384973
63,0.250996015936255,74.08433130147688
64,0.2549800796812749,72.12561963986496
65,0.2589641434262948,72.9064164097645
66,0.26294820717131473,74.30055802682855
67,0.26693227091633465,77.82464754555362
68,0.27091633466135456,78.12239582510436
69,0.2749003984063745,76.92817593564622
70,0.2788844621513944,78.4748200467725
71,0.2828685258964143,74.72621164484356
72,0.28685258964143423,71.93683965109982
73,0.2908366533864542,71.96951477144964
74,0.2948207171314741,69.27703012823136
75,0.29880478087649404,69.08709789254705
76,0.30278884462151395,76.98697772963673
77,0.30677290836653387,72.81160467695877
78,0.3107569721115538,74.6409437176545
79,0.3147410358565737,73.3907476245684
80,0.3187250996015936,69.48373473666308
81,0.32270916334661354,69.19644169817519
82,0.32669322709163345,71.15761968574358
83,0.33067729083665337,66.94064214360945
84,0.3346613545816733,67.70305998432576
85,0.3386454183266932,68.86530874290905
86,0.3426294820717131,67.51799032139049
87,0.34661354581673304,66.72836983283365
88,0.350597609561753,67.41235742894538
89,0.3545816733067729,72.8945262561269
90,0.35856573705179284,74.27330412614927
91,0.36254980079681276,78.02208411137062
92,0.3665338645418327,76.21762742076082
93,0.3705179282868526,74.85142866911336
94,0.3745019920318725,74.19386125421549
95,0.3784860557768924,70.58332287111654
96,0.38247011952191234,68.72758455372976
97,0.38645418326693226,68.47950393470414
98,0.3904382470119522,68.32373145596831
99,0.3944223107569721,70.4954550176229
100,0.398406374501992,68.7166684466621
101,0.40239043824701193,70.85623256421295
102,0.40637450199203184,71.97486242378017
103,0.41035856573705176,74.05151776357748
104,0.4143426294820717,75.15245561021584
105,0.41832669322709165,76.58588215388187
106,0.42231075697211157,72.17936524317302
107,0.4262948207171315,69.47166727483642
108,0.4302788844621514,74.17674022228488
109,0.4342629482071713,73.04665270513979
110,0.43824701195219123,72.81280926783431
111,0.44223107569721115,77.74892576587973
112,0.44621513944223107,73.980058870883
113,0.450199203187251,74.40208039493632
114,0.4541832669322709,76.94634608323898
115,0.4581673306772908,75.34829175129774
116,0.46215139442231074,75.16343784099095
117,0.46613545816733065,72.1717723996718
118,0.47011952191235057,73.90281891206536
119,0.4741035856573705,69.14751878365178
120,0.47808764940239046,68.63665984657062
121,0.4820717131474104,65.49361296895034
122,0.4860557768924303,62.43382606136911
123,0.4900398406374502,61.93071760444769
124,0.4940239043824701,62.697503027821405
125,0.49800796812749004,60.674416660178075
126,0.50199203187251,59.78325206509998
127,0.5059760956175299,61.98409850711209
128,0.5099601593625498,58.38666544052553
129,0.5139442231075697,55.44596857154038
130,0.5179282868525896,55.411236405420595
131,0.5219123505976095,53.25056287544104
132,0.5258964143426295,53.20424289009891
133,0.5298804780876494,54.652447317103864
134,0.5338645418326693,57.347585023959994
135,0.5378486055776892,57.75128934041092
136,0.5418326693227091,58.902686380829095
137,0.545816733067729,59.91010461558313
138,0.549800796812749,58.9356042515227
139,0.5537848605577689,58.38594070908912
140,0.5577689243027888,59.15914882473627
141,0.5617529880478087,59.840576850162066
142,0.5657370517928286,60.58835987404064
143,0.5697211155378485,60.386952923739976
144,0.5737051792828685,60.27856371151373
145,0.5776892430278885,61.301376605235895
146,0.5816733067729084,61.14855556261466
147,0.5856573705179283,63.94301444860346
148,0.5896414342629482,63.78497117775373
149,0.5936254980079682,66.42441510845848
150,0.5976095617529881,64.8817968932263
151,0.601593625498008,63.39184141011261
152,0.6055776892430279,63.48064887080574
153,0.6095617529880478,65.96159192579948
154,0.6135458167330677,68.11155310572542
155,0.6175298804780877,67.10711484863207
156,0.6215139442231076,67.83119738145045
157,0.6254980079681275,70.25656004304435
158,0.6294820717131474,69.66622519291566
159,0.6334661354581673,70.05333613934283
160,0.6374501992031872,66.78849418755537
161,0.6414342629482072,66.23552249530523
162,0.6454183266932271,66.96548775846219
163,0.649402390438247,66.76943532550273
164,0.6533864541832669,67.32646911163279
165,0.6573705179282868,68.39053724590873
166,0.6613545816733067,68.2704233476721
167,0.6653386454183267,66.75006800055317
168,0.6693227091633466,65.84581727300439
169,0.6733067729083665,63.87288677105276
170,0.6772908366533864,62.04443255032533
171,0.6812749003984063,62.49939352976067
172,0.6852589641434262,65.68299039337131
173,0.6892430278884462,65.61326617512198
174,0.6932270916334661,63.05802146846746
175,0.697211155378486,64.77895769475158
176,0.701195219123506,67.31720919212398
177,0.7051792828685259,69.74925885363156
178,0.7091633466135459,74.41504142096892
179,0.7131474103585658,70.88796187423831
180,0.7171314741035857,68.12640710388911
181,0.7211155378486056,68.84194312392675
182,0.7250996015936255,70.23913053862661
183,0.7290836653386454,71.71458627171067
184,0.7330677290836654,74.04842068873384
185,0.7370517928286853,71.16651640546408
186,0.7410358565737052,70.26460912976725
187,0.7450199203187251,70.88300588759894
188,0.749003984063745,70.96470471927168
189,0.7529880478087649,70.50476252010213
190,0.7569721115537849,71.65787788251056
191,0.7609561752988048,73.78862487800399
192,0.7649402390438247,76.85434169302061
193,0.7689243027888446,76.29831899533208
194,0.7729083665338645,78.6806151176955
195,0.7768924302788844,78.44370157906339
196,0.7808764940239044,79.19648926535291
197,0.7848605577689243,81.8564902358057
198,0.7888446215139442,86.15257871176864
199,0.7928286852589641,87.47954045783531
200,0.796812749003984,88.39723502019616
201,0.8007968127490039,85.90474831750585
202,0.8047808764940239,90.47094675429494
203,0.8087649402390438,88.59687353803739
204,0.8127490039840637,85.52944971503862
205,0.8167330677290836,89.00734703416124
206,0.8207171314741035,89.56079689975795
207,0.8247011952191234,87.87087905955032
208,0.8286852589641434,90.97910920398087
209,0.8326693227091634,93.15820132792471
210,0.8366533864541833,90.95677438140366
211,0.8406374501992032,89.08287031826106
212,0.8446215139442231,88.73185310818279
213,0.848605577689243,85.6183554441882
214,0.852589641434263,86.43629779744613
215,0.8565737051792829,81.75999431700043
216,0.8605577689243028,81.68118899389522
217,0.8645418326693227,79.25950778922609
218,0.8685258964143426,76.53927285089075
219,0.8725099601593626,77.37160163074533
220,0.8764940239043825,79.33043930824607
221,0.8804780876494024,77.81323070854869
222,0.8844621513944223,75.73260146159362
223,0.8884462151394422,79.59536014837086
224,0.8924302788844621,74.75252920741535
225,0.896414342629482,77.1362042119574
226,0.900398406374502,76.32841611910415
227,0.9043824701195219,77.15959527104945
228,0.9083665338645418,76.64964141579365
229,0.9123505976095617,76.62371462475122
230,0.9163346613545816,72.16984447195185
231,0.9203187250996016,74.5095548094746
232,0.9243027888446215,72.42232618373365
233,0.9282868525896414,69.5630544101426
234,0.9322709163346613,68.81853178212069
235,0.9362549800796812,67.57442858445444
236,0.9402390438247011,72.53834401365874
237,0.944223107569721,73.88186966112106
238,0.948207171314741,73.13959400152415
239,0.9521912350597609,75.3541733978431
240,0.9561752988047809,73.59726144085582
241,0.9601593625498008,71.96049525557821
242,0.9641434262948207,71.43203985015988
243,0.9681274900398407,68.63932468306523
244,0.9721115537848606,70.15159363055423
245,0.9760956175298805,70.69714979834686
246,0.9800796812749004,66.62426904016581
247,0.9840637450199203,66.74891627482464
248,0.9880478087649402,67.20505204220356
249,0.9920318725099602,69.78244996993267
250,0.9960159362549801,68.5812677199939
251,1.0,68.7426977217248
