t,delta_1,quadratic_1,delta_2,quadratic_2,delta_3,quadratic_3,delta_4,quadratic_4,delta_5,quadratic_5,delta_6,quadratic_6,delta_7,quadratic_7,delta_8,quadratic_8,delta_9,quadratic_9,delta_10,quadratic_10,delta_11,quadratic_11,delta_12,quadratic_12,delta_13,quadratic_13,delta_14,quadratic_14,delta_15,quadratic_15,delta_16,quadratic_16,delta_17,quadratic_17,delta_18,quadratic_18,delta_19,quadratic_19,delta_20,quadratic_20,delta_21,quadratic_21,delta_22,quadratic_22,delta_23,quadratic_23,delta_24,quadratic_24,delta_25,quadratic_25,delta_26,quadratic_26,delta_27,quadratic_27,delta_28,quadratic_28,delta_29,quadratic_29,delta_30,quadratic_30
0.8388388388388388,49.442469808801,49.093144438224876,49.161137452358204,49.24555282162334,45.49103175894256,45.548658812895944,52.03761301223164,51.99789880471189,52.316651983635296,51.71676353258701,46.80327996810676,46.905812401295165,44.41944147446794,44.0732831444466,46.80537889425806,46.964003011583344,50.87280114260878,51.1926783817178,57.212314344734985,57.214587207893906,43.687683907696076,44.019987944409074,54.50727404101411,54.58474777245429,44.62715085299438,44.9807528842508,52.664879830911424,52.297969345524756,43.12176901039143,43.46850576636554,48.570353079171724,47.795868055637726,54.153775209153615,54.25153324566402,56.970905000651605,57.002835365754514,35.17190207834018,35.50131796728452,37.70726510931922,38.094666592174136,48.76056400771813,48.04476003323464,47.9547237075265,47.5177903158973,53.29999768791596,53.30330261696904,45.483698701298366,45.72973075004337,45.32771818500521,44.530442917491655,51.6023831889953,51.74025798326025,47.92551285727379,48.04974344309032,55.44543509876439,55.472777535727786,50.432714428722676,49.70678070987188,53.04396429492017,53.20883843276066
0.8398398398398398,50.12056991706749,49.79076371224955,49.18713674099429,49.271843741341456,44.865846478307446,44.91292195717723,51.2139467310504,51.219709570699095,55.21712655238284,54.61852818711114,46.80442242756958,46.906957343027656,44.83095913647094,44.53478447496937,46.80557059015384,46.964197259308705,51.33786539933355,51.65591204156505,57.21346663926434,57.21573954782974,42.9697182500849,43.31204983539711,54.530436649420835,54.608611992827,44.421198275922585,44.77482723123446,53.4407024626977,53.04250178842108,43.02971471913823,43.372928662907675,49.22707623564358,48.45306751554193,54.23548608986419,54.327866137543324,57.01195002231649,57.041289976046215,35.190237970673465,35.51904670147645,37.754880529256326,38.13665745001861,49.83065141522917,49.114865511556616,47.624346645255386,47.192726110109064,53.30124083084942,53.30454758966708,46.411997804140526,46.6619825527974,42.902525418122764,42.105202239534265,51.677938578530586,51.823131710322926,47.903684192348805,48.02828438040796,55.46626622554763,55.49316627959324,49.65664154754839,48.940271441286995,53.36073403266124,53.517187502218974
0.8408408408408409,51.32972850259345,51.011593118027555,49.17640744938563,49.2609158996802,45.22631237293154,45.2799218564761,50.63286225184433,50.7006889510653,53.68167911175861,53.08269229806898,46.806691117891006,46.909228653283606,45.86480074114651,45.59333541195505,46.80939275764226,46.968017753991106,50.86507175693494,51.18531342527504,57.2146109454942,57.21688389956162,42.876386415951764,43.184405975059754,54.54205237805339,54.612470070783445,43.962147857633894,44.32136094863032,54.47909884616258,54.084030999625845,43.360336741334706,43.69246875949886,51.4298890998509,50.65518385091005,54.46167964878161,54.55165332708265,57.01112786530796,57.038708133793335,35.194813173018,35.52351546199838,37.58561626584908,37.98903281942628,52.94107303681176,52.22547455364298,47.61323006016407,47.178213079702445,53.29876537297562,53.30208782086831,45.52153011760625,45.76069439910282,44.11345703951014,43.31621954680685,51.59689236406356,51.74052114988528,47.91966078607065,48.044026869518746,55.489245517626635,55.517027660282565,50.960576733452385,50.240175983325045,53.02982441090127,53.18182947593468
0.8418418418418419,50.152497538056885,49.81764530592269,49.196176616105376,49.28031417524503,45.26876186223048,45.32487159496003,51.505570228604995,51.57276115897156,52.61675516732228,52.01848684525487,46.808187059607825,46.910727435619,46.18431140106508,45.91301300784718,46.80870328579611,46.96733745722685,51.45089681312288,51.771155174021686,57.215735997337596,57.21800899690784,42.76353071020495,43.080982631214354,54.270416059853375,54.34844084198548,44.356486058432,44.73342601581084,54.46509277231282,54.07434204888009,43.03352859070759,43.38134145937973,54.232273032644486,53.458519834172364,54.38176329707151,54.44638089248412,57.020955256177885,57.04808059738436,35.20145310110116,35.530110235256046,38.020419128645116,38.417870354095896,50.95596226700786,50.24006970372079,49.64934160670278,49.22241040820121,53.30240735526034,53.3057335139463,45.51679245276701,45.74722041055921,46.42500568752769,45.62753563772429,51.53794964912421,51.69467623690886,47.89394982278634,48.01838374806351,55.51940551385912,55.54640238504435,51.519814983705814,50.79877288157202,52.607686508709506,52.77374659846907
0.8428428428428428,51.744388012460185,51.437252948515784,49.20256763022584,49.28582251898845,44.990629684763995,45.089891550368584,50.66504786271355,50.721771590053905,55.90939976506681,55.31040830893113,46.80529773868422,46.90783839334507,46.15886083123569,45.92116910798817,46.806884223063456,46.965516633103626,51.01369000679616,51.33398283403162,57.216905825442254,57.21917887051261,42.444314901864566,42.77263493074543,54.41150946067539,54.494496992652074,44.72799535112571,45.09880286014443,53.520954708520655,53.109937821128476,42.963838019567575,43.310774372483806,49.250732829201326,48.47523959281543,54.42873177094761,54.485721420028156,57.00800183112573,57.03538920535163,35.19087639235445,35.519735151037786,37.75895453112699,38.16210174384119,49.08007261446426,48.3642685127262,49.386639406118334,48.948582642203306,53.30422041953462,53.30755480311953,46.275374964366215,46.47656996310359,47.63964267498619,46.842163264885755,51.76814539639513,51.92165811417494,47.917301894535754,48.042202337645605,55.499081509547,55.52674883430274,49.79680498609271,49.078079222067814,52.62691474509812,52.805704049185046
0.8438438438438438,49.003090677394226,48.7060234677507,49.21604583318178,49.29863798625522,44.17600953013665,44.28727892845447,51.12311720539165,51.16005150787052,53.469235925447165,52.87165853619338,46.80912681826734,46.91166795515418,46.78827258339472,46.55716213713625,46.809814923660554,46.96845571436089,51.31599607729822,51.63634800206793,57.218051007612175,57.22032409819053,43.182944422332874,43.51364892316953,54.28559087858786,54.3708400490662,44.32110753810187,44.68619497949698,54.52564096882923,54.10475644620714,43.02490964062091,43.36905987803836,51.122538198097146,50.34748733958918,54.62739790971688,54.676295990386514,57.02494017585368,57.052140227363495,35.19410293519454,35.522837186997556,37.70027043847285,38.11933544979922,48.045354675799445,47.32926379888909,48.98338186398699,48.54275197905956,53.303307552651766,53.30663912530773,46.518103873683586,46.714874120266344,44.42211428166206,43.62453173745115,51.69016601275381,51.85241507796718,47.89237918606384,48.017437116309374,55.51420182670154,55.54006995506324,51.74847554622481,51.032969050272,52.831271831846806,52.99241907298377
0.8448448448448448,49.03410839029187,48.75953508875683,49.23017978736747,49.3122600273777,45.643445369870534,45.72358136319036,50.13261178378135,50.14859194460656,53.04109468612964,52.440888878841236,46.809505611778846,46.91204492636753,46.46512458082173,46.22436020614756,46.81231253767033,46.97095609541346,50.82468990109611,51.14502903213257,57.21919832343987,57.22147145952965,43.34874314736267,43.6723655036886,54.384625869331295,54.46992368672327,43.66775489062378,44.04130033067672,53.55620198036256,53.10481508651915,43.231202830420905,43.57674915872416,54.33941896859474,53.56647629323297,54.49855475958104,54.5503976690709,57.019325158306685,57.0467157643577,35.20235588262203,35.531118032080904,37.71005263491616,38.15255984568977,53.38774958320744,52.67163577192889,49.67694790593872,49.21510338519549,53.304921024111486,53.308249202463465,45.69037813493998,45.81819961946232,46.12113795791498,45.32348865058236,51.56611393501921,51.74357745009728,47.87087329286132,47.99667635946698,55.52921082009328,55.5549121725674,51.149164602052565,50.43793188539675,53.09679602828663,53.25974009848539
0.8458458458458459,49.085642288156386,48.80735553251126,49.21248766418187,49.29433662072966,45.280444479717765,45.33307664377072,51.37097131430108,51.44581388161611,52.64742967999594,52.05123961049539,46.812264483303224,46.91480479452297,45.82639126971249,45.59716703260683,46.80634247696925,46.9649965987715,51.33740030172314,51.65773932056038,57.22033491765908,57.22260809926195,43.3549940635406,43.707784977880294,54.5706699230389,54.645942001006944,44.2950135753275,44.67485046789104,54.16092057796325,53.71373186050607,43.025026504425156,43.366057917498146,51.427391934239495,50.65334926554894,54.57394432785424,54.62736251861457,57.03754252647032,57.06426754318818,35.20016655980734,35.52888916663801,37.24606270251419,37.68298533620226,52.41133798894515,51.69505554317317,49.637027992240874,49.17125275900342,53.30730478450078,53.31062340269919,46.43043184197609,46.58789008968563,44.468880816180615,43.67114383256069,51.373572189785726,51.54902764269761,47.90409339818187,48.03040663740603,55.50184938537905,55.528896257110986,53.071619274905316,52.36775966905526,53.188992073748096,53.34492306166575
0.8468468468468469,50.78112923074884,50.46604044171347,49.22479444387025,49.30652973109231,45.28512316419577,45.30297840792029,50.689977514294824,50.782524117071716,54.76177211796595,54.16071351382239,46.81313059436286,46.915674044112116,46.535529250437264,46.3501090164319,46.81355503905444,46.97221397806908,50.91989658640169,51.24025325358792,57.22149026750373,57.223763494616335,42.718871132380734,43.07873312503471,54.50459655141981,54.57391340607988,43.9358921758127,44.303499714027026,54.27061135002918,53.84315981002637,43.09456511743303,43.422771861723305,53.97728612262469,53.205238763402804,54.52418714141402,54.58498746728064,57.024780509457926,57.05152535752528,35.209401059408926,35.53780054111372,37.986463229234595,38.42837998150125,48.478642592256904,47.76236661023415,50.02124200169091,49.54244682426149,53.30860708252364,53.31193177184286,45.330495205635884,45.47400484045343,45.66738058730516,44.86952344450174,51.41012492152628,51.590583910553526,47.857807063250625,47.98417485855877,55.453662414748344,55.481879998510934,50.719180157824496,50.015270615064225,53.16787117420512,53.325930680962784
0.8478478478478478,51.581599644808335,51.26301031962136,49.240145807891636,49.32123688102904,46.3036595469358,46.351293273533564,51.44840755308614,51.49580169352109,54.05495741704654,53.45700215793222,46.81293662372137,46.91548461701461,46.36432550116045,46.15762380795262,46.75336898590949,46.912104611311975,51.34409306334074,51.66442835374131,57.22263016470343,57.22490343732509,42.81074396256135,43.17815801169111,54.61955507455703,54.68806088575809,44.14748484312125,44.52256750301906,53.03178112380828,52.61470860071396,43.4014909960374,43.733768461017476,48.16036238642553,47.38748567129332,54.623439664970135,54.674398342231605,57.037666317076635,57.06423701503025,35.20072074706508,35.52927349211273,36.99319336072335,37.43904682945865,49.284517320903944,48.56834938405814,47.71014041885873,47.23572849943075,53.30745699128243,53.310786484307975,45.651909952440306,45.76662498494548,46.42929563454999,45.63145964362985,51.174413750965805,51.37284417193616,47.80524864022388,47.932264597292836,55.47834300973546,55.50899590740319,52.007715201745256,51.318151507056925,53.00185606520732,53.171698923654446
0.8488488488488488,50.06816246462258,49.7031440295792,49.225841515323964,49.30726627979259,45.815697263993655,45.83509291208169,51.03014770419506,51.056780360288414,54.654192467507514,54.062622532974714,46.814252806710975,46.91680311765783,44.82625110483142,44.63076640844985,46.755587405181835,46.91433643354206,51.1782398771963,51.498566810414765,57.22375951023276,57.22603282837445,43.15664546231142,43.52950456203487,54.717525507727665,54.775390153227065,44.28296955153681,44.6541148296804,54.812219942650565,54.41475660945162,43.32426802501243,43.657572516912325,50.06063975409808,49.28840929638659,54.48834604668006,54.527497980382414,57.04275741771224,57.069413733228785,35.20803923628171,35.536692407859135,36.92208524177659,37.39381693111479,49.49836047555124,48.78187476419282,50.30037112504341,49.81279373130788,53.30746018006013,53.31079046020008,45.68144070025397,45.77411092576047,48.39971551577105,47.60171650838623,51.24058495142507,51.43348965789418,47.850384551767746,47.97744089247091,55.44722012380789,55.48040439429454,51.66805711304205,50.98958838505436,52.75184404066987,52.90998509140793
0.8498498498498498,50.24958336890865,49.88823343857934,49.23645645702438,49.31692348811062,44.66613543067388,44.66489127424223,51.4522641218394,51.45232645342745,55.051329839738074,54.46210424526642,46.8150959998079,46.9176513446469,45.52013204766354,45.33498522103841,46.76530583441508,46.92405962535215,51.54327980042585,51.86360635597198,57.2249237105771,57.227197074226304,43.859386686299835,44.209956485524316,54.6240469877803,54.67629064616579,44.53639598350231,44.903611616319225,54.41126406080142,54.03682547022144,43.12016546449126,43.44416854356116,50.23933285278346,49.46792933968101,54.58083472310603,54.611035261856536,57.039841276600505,57.06673522208455,35.19460016176371,35.523319600873364,37.27100216077856,37.743130735696596,47.482008445194424,46.76581808369377,49.321921129360064,48.82769667831572,53.310652495086465,53.31398373045342,44.1623588060443,44.26548532677699,42.52805999911834,41.730092592789845,51.082490651010744,51.27715108721601,47.83453850936018,47.96216349896072,55.42611804108487,55.46055383651655,50.45749984376927,49.77966959395958,53.192380371884234,53.358307716020086
0.8508508508508509,50.4900799734024,50.162713247177635,49.2580754732134,49.337642923035354,45.239129220098384,45.33887180900951,51.56218239096816,51.510370267858036,54.3000053824567,53.71170025492083,46.81645004962275,46.91900516861077,45.016842468616034,44.82888906201825,46.752977350270555,46.91174308622212,51.931330663343644,52.25166174304199,57.22607047482096,57.22834388397993,43.35343330605377,43.68888144640546,54.714739120154555,54.766665538978415,44.352883474228676,44.72697650304103,55.23701776663835,54.843347623072056,43.43268218926381,43.75784404906965,51.75196497485652,50.981015640180146,54.622861119306606,54.65168478392807,57.0377153441566,57.064563359114516,35.21226211834598,35.54087518535472,36.56523203860124,37.04804988655404,51.88597465321084,51.170041717878235,48.554066720450024,48.06189251638013,53.31130844837021,53.31464088692385,45.78492295787685,45.887097203897106,47.499405246764866,46.70138380392183,51.60019728470711,51.79317144811768,47.8279464172368,47.95560520461728,55.43021687298358,55.46549366619708,51.689598063113664,51.006996957724766,53.238107625564346,53.42132399666183
0.8518518518518519,50.22775081383425,49.89434247587947,49.26116706857669,49.34078706365823,44.956839325047405,45.088798201165126,51.55323321010956,51.474926479311115,54.12008174880059,53.5192101100334,46.81750127691142,46.92005876872044,43.976906152255516,43.753111589744144,46.749060011750714,46.907856312819774,51.70351913825281,52.02524520554102,57.22721607815554,57.22948953283067,42.815987632130685,43.166165763442564,54.75092696892714,54.802347413603286,44.10696713703947,44.48805271048892,54.53414351621992,54.16168568886089,43.351236153059176,43.68433600052606,50.81796716286519,50.045750581654175,54.52287181751968,54.555520980354764,57.028451669140296,57.05545130711712,35.21002599173604,35.53875440831619,36.934423238113,37.416387337798355,50.29515004790733,49.57906955969747,49.41177239963237,48.9154620527586,53.31188000812225,53.315209217644046,45.82603213972132,45.937941015498694,49.166261785486256,48.368289961105745,51.2513179124585,51.453504487373074,47.83395239679488,47.96098927638863,55.42364929323357,55.45675477104525,53.13603205996259,52.45375256962981,53.309720604514354,53.49762153254234
0.8528528528528528,50.9510927061864,50.6093460140046,49.264295969509156,49.34377263659664,45.20776686917431,45.32605835556696,52.156587593611434,52.02857776924428,52.7100670201973,52.11735285215707,46.81874996367516,46.92130850504859,45.60989508559769,45.37096334870865,46.76985517208987,46.928429686184316,51.277944758228244,51.60246568510577,57.22829947668724,57.23057297687619,42.90073413445943,43.23962498232646,54.722140110276385,54.77336105894256,44.85488002796598,45.24425711836532,54.04513993530764,53.6822059982865,43.28370014266565,43.61977860614955,50.38244222842698,49.61113473577902,54.52755672675942,54.56024166212142,57.02818544591146,57.05523725878088,35.21402426332311,35.542607230114236,36.38633884048741,36.86580784246335,50.6903048262966,49.97396452037714,48.88115513738845,48.37621577287297,53.31597243680642,53.31929948692114,45.531227793904115,45.65586922248712,46.23491432069011,45.43694237366827,51.19399256979591,51.393899653139776,47.83567623516419,47.96262237640662,55.40681836153539,55.44208182195283,51.46775308696358,50.786809765667556,53.081293512831,53.26723339751353
0.8538538538538538,51.51356407948956,51.162537039687315,49.25875185030253,49.33832697938383,45.84261453502657,45.933162178236486,51.9964553382946,51.845962309994384,53.66465698540135,53.082913750614026,46.817817953051325,46.92037777630606,44.50633018785355,44.300075599929016,46.77350455670709,46.93245598703441,51.73545993224935,52.05767676139661,57.22947699363893,57.23175053934774,43.186108569233824,43.52508258795443,54.71157021858319,54.768802852099476,44.400135390456384,44.785766847053765,52.583604813502554,52.18834683223478,43.18254155938365,43.51386189302888,53.40841646269794,52.63595013240456,54.63345045045049,54.66204114903369,57.03880590784154,57.06567475300143,35.209983576499525,35.53854883850784,36.887557978070234,37.3681138004382,52.40877198632819,51.69238394608442,48.76863262760173,48.265909154894985,53.31567297174258,53.31900908924828,45.8862517708753,46.017423132999035,46.89799540709174,46.0998870934348,51.062653771978106,51.276097226344234,47.82263923446173,47.95033284551941,55.38807649402007,55.426112882928834,53.03943754431454,52.35085477372503,52.90337695153232,53.078955369878244
0.8548548548548548,51.82491193247642,51.421434079451124,49.262016259993736,49.341433534354984,45.26726489114812,45.357721716737295,53.39810592513011,53.248293674253176,54.75014082900566,54.16820368893866,46.81985086708191,46.92241263602583,44.65398588307832,44.48080392520882,46.74558947411458,46.904006970521934,51.45654886275011,51.779157269102555,57.23062298476296,57.232896575991894,43.831383145309196,44.13275547141025,54.718663874741495,54.773013101090534,44.468831078456326,44.8412444031594,54.09119356606217,53.68507523265304,42.99217278760189,43.33831364567966,49.18770986072769,48.413462468875224,54.4222797895833,54.471085922801215,57.045456521392055,57.07238590601386,35.21301713797871,35.5416049436999,36.76905957897757,37.25128659003334,50.28685106826953,49.570453442413736,48.45687589379209,47.948870333426115,53.31672281219296,53.32005563289174,46.12935485484297,46.20370638601125,45.32822738538431,44.530055856950526,51.15899850828309,51.358871889908244,47.79614966933483,47.92397202829385,55.35129926105905,55.392526742884776,52.53455719510612,51.853743217005814,52.74963034735156,52.93278558034427
