,time_to_maturity,spot_price,call_price
0,1.0,1.0,9.315244361915646e-09
1,1.0,8.31578947368421,0.005542440273478858
2,1.0,15.631578947368421,0.1061957517027669
3,1.0,22.94736842105263,0.504890550021702
4,1.0,30.263157894736842,1.1965468197751148
5,1.0,37.578947368421055,2.541817227652723
6,1.0,44.89473684210526,4.359838736278544
7,1.0,52.21052631578947,6.560795586389501
8,1.0,59.526315789473685,9.017871946794992
9,1.0,66.84210526315789,13.042473247126356
10,1.0,74.15789473684211,16.40131350361768
11,1.0,81.47368421052632,20.720394285698866
12,1.0,88.78947368421052,24.758643700324562
13,1.0,96.10526315789474,29.899047472971525
14,1.0,103.42105263157895,35.97102680530655
15,1.0,110.73684210526316,39.75173086041486
16,1.0,118.05263157894737,44.908172103139755
17,1.0,125.36842105263158,51.53104208953643
18,1.0,132.68421052631578,56.48038834932546
19,1.0,140.0,62.64101580240984
20,0.9473684210526315,1.0,8.514360091229448e-08
21,0.9473684210526315,8.31578947368421,0.006534316226126668
22,0.9473684210526315,15.631578947368421,0.09847185313238133
23,0.9473684210526315,22.94736842105263,0.44132010389852067
24,0.9473684210526315,30.263157894736842,1.0993835677771415
25,0.9473684210526315,37.578947368421055,2.4618979626519226
26,0.9473684210526315,44.89473684210526,4.077055981411848
27,0.9473684210526315,52.21052631578947,6.497213507152471
28,0.9473684210526315,59.526315789473685,9.24696064962819
29,0.9473684210526315,66.84210526315789,11.773766577430951
30,0.9473684210526315,74.15789473684211,15.643330024792487
31,0.9473684210526315,81.47368421052632,19.388549061373325
32,0.9473684210526315,88.78947368421052,25.656462782184896
33,0.9473684210526315,96.10526315789474,29.83007588651063
34,0.9473684210526315,103.42105263157895,33.955371051110774
35,0.9473684210526315,110.73684210526316,39.28847446694176
36,0.9473684210526315,118.05263157894737,44.79216707498118
37,0.9473684210526315,125.36842105263158,49.99809928854053
38,0.9473684210526315,132.68421052631578,57.731094591065435
39,0.9473684210526315,140.0,61.60121530819344
40,0.894736842105263,1.0,1.2241867409004538e-10
41,0.894736842105263,8.31578947368421,0.004981093124723274
42,0.894736842105263,15.631578947368421,0.0691157982444093
43,0.894736842105263,22.94736842105263,0.3845700597342877
44,0.894736842105263,30.263157894736842,1.048321061040062
45,0.894736842105263,37.578947368421055,2.177366528346691
46,0.894736842105263,44.89473684210526,3.735004904507127
47,0.894736842105263,52.21052631578947,5.954931860741862
48,0.894736842105263,59.526315789473685,8.586885269312617
49,0.894736842105263,66.84210526315789,11.713048174703024
50,0.894736842105263,74.15789473684211,15.67453149801954
51,0.894736842105263,81.47368421052632,20.200272171256128
52,0.894736842105263,88.78947368421052,23.626833942795884
53,0.894736842105263,96.10526315789474,27.58698272512102
54,0.894736842105263,103.42105263157895,32.967173685621916
55,0.894736842105263,110.73684210526316,38.679113998573776
56,0.894736842105263,118.05263157894737,44.193682033269376
57,0.894736842105263,125.36842105263158,49.11261536563693
58,0.894736842105263,132.68421052631578,56.185143628014174
59,0.894736842105263,140.0,62.10605403202621
60,0.8421052631578947,1.0,4.1100164864391846e-11
61,0.8421052631578947,8.31578947368421,0.0033409608830730687
62,0.8421052631578947,15.631578947368421,0.059533806010945683
63,0.8421052631578947,22.94736842105263,0.32171157376635695
64,0.8421052631578947,30.263157894736842,0.8476686739278232
65,0.8421052631578947,37.578947368421055,1.8869351524364868
66,0.8421052631578947,44.89473684210526,3.415127743768542
67,0.8421052631578947,52.21052631578947,5.176456445150974
68,0.8421052631578947,59.526315789473685,8.267577094980147
69,0.8421052631578947,66.84210526315789,11.269169593893992
70,0.8421052631578947,74.15789473684211,14.101368833433288
71,0.8421052631578947,81.47368421052632,18.8276041690103
72,0.8421052631578947,88.78947368421052,22.546201714553646
73,0.8421052631578947,96.10526315789474,27.794652172642827
74,0.8421052631578947,103.42105263157895,33.305526258526804
75,0.8421052631578947,110.73684210526316,37.54720675045479
76,0.8421052631578947,118.05263157894737,42.8324693090093
77,0.8421052631578947,125.36842105263158,48.89879028542059
78,0.8421052631578947,132.68421052631578,55.10357739597098
79,0.8421052631578947,140.0,61.22397969695306
80,0.7894736842105263,1.0,2.642760831944296e-10
81,0.7894736842105263,8.31578947368421,0.002508228786162918
82,0.7894736842105263,15.631578947368421,0.045077664472836336
83,0.7894736842105263,22.94736842105263,0.27539521976457626
84,0.7894736842105263,30.263157894736842,0.7498510247091813
85,0.7894736842105263,37.578947368421055,1.7915773820548444
86,0.7894736842105263,44.89473684210526,3.178142881526493
87,0.7894736842105263,52.21052631578947,4.882879626986468
88,0.7894736842105263,59.526315789473685,7.545753128652355
89,0.7894736842105263,66.84210526315789,10.72459637611429
90,0.7894736842105263,74.15789473684211,13.655461125253927
91,0.7894736842105263,81.47368421052632,18.16473608078124
92,0.7894736842105263,88.78947368421052,22.347156629979466
93,0.7894736842105263,96.10526315789474,26.61508748478684
94,0.7894736842105263,103.42105263157895,31.289224117618293
95,0.7894736842105263,110.73684210526316,37.20479364177014
96,0.7894736842105263,118.05263157894737,42.244370053887884
97,0.7894736842105263,125.36842105263158,48.00198637536718
98,0.7894736842105263,132.68421052631578,53.79025356759932
99,0.7894736842105263,140.0,61.061059497719526
100,0.7368421052631579,1.0,1.8406392987010097e-11
101,0.7368421052631579,8.31578947368421,0.002432826247579628
102,0.7368421052631579,15.631578947368421,0.038162151371674335
103,0.7368421052631579,22.94736842105263,0.2091492209603374
104,0.7368421052631579,30.263157894736842,0.6795227070940679
105,0.7368421052631579,37.578947368421055,1.5592431151440334
106,0.7368421052631579,44.89473684210526,2.874312224256697
107,0.7368421052631579,52.21052631578947,4.733592175450722
108,0.7368421052631579,59.526315789473685,7.128688915407275
109,0.7368421052631579,66.84210526315789,9.869173355295205
110,0.7368421052631579,74.15789473684211,13.549208140730858
111,0.7368421052631579,81.47368421052632,16.921830288601345
112,0.7368421052631579,88.78947368421052,20.38742627497396
113,0.7368421052631579,96.10526315789474,26.204663181340553
114,0.7368421052631579,103.42105263157895,31.704509162914885
115,0.7368421052631579,110.73684210526316,36.424621272641055
116,0.7368421052631579,118.05263157894737,40.98895011270465
117,0.7368421052631579,125.36842105263158,46.74549330381504
118,0.7368421052631579,132.68421052631578,53.343995476946596
119,0.7368421052631579,140.0,58.766139826388354
120,0.6842105263157894,1.0,6.532797872932027e-12
121,0.6842105263157894,8.31578947368421,0.0013887007633734529
122,0.6842105263157894,15.631578947368421,0.03454517405111522
123,0.6842105263157894,22.94736842105263,0.19999994469712903
124,0.6842105263157894,30.263157894736842,0.5438405894870204
125,0.6842105263157894,37.578947368421055,1.38668878159678
126,0.6842105263157894,44.89473684210526,2.571239706382175
127,0.6842105263157894,52.21052631578947,4.309817733117628
128,0.6842105263157894,59.526315789473685,6.393244424556429
129,0.6842105263157894,66.84210526315789,9.124428044641567
130,0.6842105263157894,74.15789473684211,12.498030918632123
131,0.6842105263157894,81.47368421052632,15.996755478511702
132,0.6842105263157894,88.78947368421052,20.146214629635
133,0.6842105263157894,96.10526315789474,24.98955317619874
134,0.6842105263157894,103.42105263157895,29.327546687660565
135,0.6842105263157894,110.73684210526316,34.932739646458025
136,0.6842105263157894,118.05263157894737,40.73749182381605
137,0.6842105263157894,125.36842105263158,46.978708737927924
138,0.6842105263157894,132.68421052631578,51.90208194077403
139,0.6842105263157894,140.0,58.111623835081836
140,0.631578947368421,1.0,1.599701964159278e-09
141,0.631578947368421,8.31578947368421,0.0009946857278088385
142,0.631578947368421,15.631578947368421,0.019479189357613
143,0.631578947368421,22.94736842105263,0.13526631547385287
144,0.631578947368421,30.263157894736842,0.47502787535549384
145,0.631578947368421,37.578947368421055,1.1717106383089761
146,0.631578947368421,44.89473684210526,2.107769535163056
147,0.631578947368421,52.21052631578947,3.757717700575502
148,0.631578947368421,59.526315789473685,5.912459310128981
149,0.631578947368421,66.84210526315789,8.784641144207772
150,0.631578947368421,74.15789473684211,11.505843031067922
151,0.631578947368421,81.47368421052632,15.259618197000618
152,0.631578947368421,88.78947368421052,19.50066533077964
153,0.631578947368421,96.10526315789474,24.633803820417327
154,0.631578947368421,103.42105263157895,28.555440431660866
155,0.631578947368421,110.73684210526316,34.45734339748655
156,0.631578947368421,118.05263157894737,38.364663375389874
157,0.631578947368421,125.36842105263158,44.139368767053405
158,0.631578947368421,132.68421052631578,49.87971734695257
159,0.631578947368421,140.0,56.5897055996124
160,0.5789473684210527,1.0,5.4141165401698094e-12
