,t,x,f(x)
0,0.0,100.0,27.849602038318825
1,0.0033444816053511705,102.03043704578513,30.9273737167857
2,0.006688963210702341,100.94536830247426,30.00566168435739
3,0.010033444816053512,101.90752631384585,31.046873772938678
4,0.013377926421404682,101.28639753894,31.479049400980795
5,0.016722408026755852,101.08474810813507,31.254675905261365
6,0.020066889632107024,96.93523439117459,26.51647558449955
7,0.023411371237458192,98.27986799106144,26.89801231213979
8,0.026755852842809364,94.2413482169659,24.28556442183009
9,0.030100334448160536,93.00753086351799,25.106909597837905
10,0.033444816053511704,91.8478566590315,24.880791723048116
11,0.03678929765886287,92.7997547773993,25.27937465631827
12,0.04013377926421405,91.12358098440018,22.601843861515796
13,0.043478260869565216,88.93600492352806,22.071564371619942
14,0.046822742474916385,92.13086109401249,23.20356696115073
15,0.05016722408026756,89.5235087793276,22.474413926539498
16,0.05351170568561873,91.87217955064536,23.744230853017793
17,0.056856187290969896,89.56832395980436,22.926853968926455
18,0.06020066889632107,89.33578418682868,22.95506341119255
19,0.06354515050167224,89.29637106403737,22.19365665123263
20,0.06688963210702341,90.2872396987049,21.708809862976107
21,0.07023411371237458,94.33207450686317,24.848550775099998
22,0.07357859531772575,95.21579811782905,25.891588578024585
23,0.07692307692307693,92.02275974789062,24.434016787918473
24,0.0802675585284281,89.47690369161127,22.33071603464322
25,0.08361204013377926,88.35679069466767,21.044819182347887
26,0.08695652173913043,89.65487279755214,22.581215259092808
27,0.0903010033444816,90.83335157767296,22.73556171224041
28,0.09364548494983277,93.41646396964592,23.577761356620268
29,0.09698996655518395,88.5388298435974,22.35667542888435
30,0.10033444816053512,89.38330548664787,21.43124393085803
31,0.10367892976588629,89.55333540352618,20.97549974414948
32,0.10702341137123746,89.33596590317313,21.12397961273073
33,0.11036789297658862,106.95081176283577,33.5700727932812
34,0.11371237458193979,102.78967364532775,30.124415095796945
35,0.11705685618729096,103.40219379718417,28.874767646072595
36,0.12040133779264214,104.70797326816121,30.281968364868288
37,0.12374581939799331,105.38854517358406,31.929269612471067
38,0.12709030100334448,106.61424789216021,30.50953761365878
39,0.13043478260869565,104.12509226768245,29.903339325998537
40,0.13377926421404682,99.6376806189263,26.10650678336516
41,0.13712374581939799,100.25790291031579,29.455395446258738
42,0.14046822742474915,93.17117448609396,24.040472779207356
43,0.14381270903010032,92.83908634350877,22.39250817643814
44,0.1471571906354515,94.26681412976409,23.507747732945205
45,0.1505016722408027,94.24720219742316,23.11327984521209
46,0.15384615384615385,92.87792344154109,22.42340029260324
47,0.15719063545150502,95.57704190124574,26.90342446618138
48,0.1605351170568562,92.22348018934346,22.70471322873036
49,0.16387959866220736,93.71602705455143,24.831595042192486
50,0.16722408026755853,93.88661858961609,26.78306075193767
51,0.1705685618729097,94.47824229382667,24.455585949435743
52,0.17391304347826086,92.73520682304307,23.702877478958644
53,0.17725752508361203,89.48653174077629,20.01170195063634
54,0.1806020066889632,88.1089749252344,19.952087206926418
55,0.18394648829431437,84.90903962235318,18.05028790364674
56,0.18729096989966554,83.42139960020413,16.065377913695198
57,0.1906354515050167,86.37889783041419,18.665521401060992
58,0.1939799331103679,86.21303632141341,18.378630224344455
59,0.19732441471571907,88.5002836957308,20.971144578911083
60,0.20066889632107024,90.23659673933865,21.559658377178945
61,0.2040133779264214,88.34787632851138,19.67982147494259
62,0.20735785953177258,85.71157748518932,18.088348960824923
63,0.21070234113712374,87.84536408921666,20.392399575054352
64,0.2140468227424749,84.26521096246958,17.454319230607403
65,0.21739130434782608,86.65093872856575,18.101176169212
66,0.22073578595317725,87.50775550405157,19.413242394883966
67,0.22408026755852842,89.14870124195633,19.609617787477003
68,0.22742474916387959,91.7052699661227,23.083576152290824
69,0.23076923076923075,88.82824536665137,21.229474451707002
70,0.23411371237458192,89.37727002658197,19.507590464389263
71,0.23745819397993312,91.90421314981019,20.789265110766525
72,0.2408026755852843,95.80765305279452,24.360743659923884
73,0.24414715719063546,97.80357215443205,24.427924165443876
74,0.24749163879598662,97.44191299129254,22.88243777090871
75,0.2508361204013378,94.01104142896439,22.66885379826636
76,0.25418060200668896,94.02275822701965,21.75273342675977
77,0.25752508361204013,96.5036460123579,23.14926805467997
78,0.2608695652173913,95.06373500086785,22.928134713592133
79,0.26421404682274247,91.2712536875796,20.840411409218213
80,0.26755852842809363,92.63774909872717,20.634416692794858
81,0.2709030100334448,87.85830448362933,17.46222826740215
82,0.27424749163879597,85.7821005570829,17.768322684214624
83,0.27759197324414714,86.44542230923189,16.894143216690427
84,0.2809364548494983,85.95049420269423,17.341280601669645
85,0.2842809364548495,84.83146371014662,16.37309157439162
86,0.28762541806020064,85.6629747754833,16.484662030263994
87,0.2909698996655518,86.23935496981146,16.905842709874452
88,0.294314381270903,86.40189845046504,18.159412096519112
89,0.29765886287625415,83.14030710439943,15.827523858678969
90,0.3010033444816054,85.72361786263937,16.133881712807977
91,0.30434782608695654,84.38623935608669,16.644326672983297
92,0.3076923076923077,80.91647981064149,13.674242209790064
93,0.3110367892976589,86.92625489896386,17.91575911502315
94,0.31438127090301005,87.39872556125071,16.667085749181137
95,0.3177257525083612,84.32392821745464,15.550690426709247
96,0.3210702341137124,85.75892107183253,16.37478488383898
97,0.32441471571906355,80.50315554785593,12.821201647293357
98,0.3277591973244147,82.11604725010937,15.115987897906846
99,0.3311036789297659,78.41697700587315,12.42465613114206
100,0.33444816053511706,78.24216690657886,13.544696012082621
101,0.3377926421404682,77.05870450117376,11.788797582467458
102,0.3411371237458194,76.53349993853008,12.404455350438198
