,t,x,f(x)
0,0.0,100.0,26.84134595942002
1,0.00398406374501992,101.78829620666336,28.414406901351853
2,0.00796812749003984,102.46848806796179,27.69509077905683
3,0.011952191235059759,106.30217574320187,30.138038294275717
4,0.01593625498007968,102.32171898117731,26.899684166916263
5,0.0199203187250996,102.25395091537577,26.074555402163128
6,0.023904382470119518,104.61158520864534,28.10899533100617
7,0.027888446215139442,102.16270603825537,27.496375140880595
8,0.03187250996015936,102.1257176240481,26.29595790329067
9,0.03585657370517928,100.0152754770933,24.667706832188998
10,0.0398406374501992,95.02955300727012,22.074591835459472
11,0.043824701195219126,95.11941155836023,22.01004746810086
12,0.047808764940239036,93.86701175515176,20.42118792991157
13,0.05179282868525896,92.45590295386835,20.67710843484721
14,0.055776892430278883,95.87832885676761,24.52169738339972
15,0.059760956175298814,96.69349227984735,22.661774379535554
16,0.06374501992031872,104.51904594507765,28.82103684519167
17,0.06772908366533864,106.61819420185186,28.254506355468337
18,0.07171314741035856,108.0380728816257,29.97376432629677
19,0.07569721115537849,109.352594533674,31.323027686706613
20,0.0796812749003984,109.40454856139084,31.359865178338076
21,0.08366533864541832,111.87817938756581,33.31787892454921
22,0.08764940239043825,110.25264262665642,31.049964487410882
23,0.09163346613545817,108.20133303544488,27.83309751576192
24,0.09561752988047807,110.7583362890972,31.23906578501957
25,0.099601593625498,114.85006193914295,34.82816000743731
26,0.10358565737051792,117.4886527434623,35.97660907906596
27,0.10756972111553784,126.60461340498838,43.430609760876436
28,0.11155378486055777,122.61964324598463,40.23823391608619
29,0.11553784860557767,125.542314113651,41.78154438072838
30,0.1195219123505976,128.3609290696739,43.47470806133439
31,0.12350597609561753,124.50169382332349,40.61271469112716
32,0.12749003984063745,126.6800182690285,42.044862961040955
33,0.13147410358565734,132.0567041675329,47.359923718479
34,0.13545816733067728,138.43088623328717,51.17143899418791
35,0.1394422310756972,131.77331619456072,45.2795849795821
36,0.14342629482071712,134.74226287861364,49.65014900746319
37,0.14741035856573706,134.58604269909594,49.04505567411841
38,0.15139442231075698,131.58016419817363,47.47537746998056
39,0.1553784860557769,131.36460905978404,45.41650319702315
40,0.1593625498007968,133.1392813820896,45.5152446159898
41,0.16334661354581673,130.33753365268558,44.7965876646633
42,0.16733067729083664,128.97465633887163,43.48637521788181
43,0.17131474103585656,133.5973591541765,46.78144293178199
44,0.1752988047808765,135.373717979504,46.632106075488046
45,0.17928286852589642,139.0838225973603,50.99068045574999
46,0.18326693227091634,132.3290106056607,45.59488019341128
47,0.18725099601593626,132.6021519024381,46.04800424044696
48,0.19123505976095614,127.48350246548891,42.234284047735855
49,0.1952191235059761,122.69982669653986,38.162961211247094
50,0.199203187250996,114.96375189512469,35.0042608203694
51,0.20318725099601592,88.79484214262773,16.64198338920346
52,0.20717131474103584,88.50943873511723,16.44246774627387
53,0.21115537848605576,85.53784322630541,14.42710503625295
54,0.2151394422310757,85.29450573890341,14.340275578160453
55,0.2191235059760956,90.1652189966533,17.137251096566985
56,0.22310756972111556,89.70395940444038,17.29184415918791
57,0.22709163346613545,83.66347144486245,13.504921058178748
58,0.23107569721115534,79.93706410797031,12.659769632131631
59,0.2350597609561753,78.97037428470064,10.749288252408624
60,0.23904382470119526,77.88611663238788,10.709402952007704
61,0.24302788844621515,74.10904774921111,9.56501852922461
62,0.24701195219123506,70.38214964384973,7.121850933393563
63,0.25099601593625503,74.08433130147688,9.319371625910271
64,0.2549800796812749,72.12561963986495,8.35539048265365
65,0.2589641434262948,72.9064164097645,8.363069399491758
66,0.26294820717131473,74.30055802682854,9.026966003462613
67,0.26693227091633465,77.82464754555363,10.214524864474209
68,0.27091633466135456,78.12239582510436,10.425132333117826
69,0.2749003984063745,76.92817593564622,9.250323176899489
70,0.2788844621513944,78.47482004677249,10.207511992452362
71,0.2828685258964143,74.72621164484356,8.36170921613929
72,0.28685258964143423,71.93683965109982,7.450905734240748
73,0.2908366533864542,71.96951477144964,7.537138747187311
74,0.2948207171314741,69.27703012823136,6.426596338191628
75,0.29880478087649404,69.08709789254705,6.66284390615049
76,0.30278884462151395,76.98697772963673,10.157017165264365
77,0.3067729083665339,72.81160467695877,7.945883588475117
78,0.3107569721115538,74.6409437176545,8.39247940946163
79,0.3147410358565737,73.3907476245684,7.563128294531574
80,0.3187250996015936,69.48373473666308,6.487783347913756
81,0.32270916334661354,69.19644169817519,6.867849323962785
82,0.32669322709163345,71.15761968574358,6.79385424852235
83,0.33067729083665337,66.94064214360945,5.520302162862809
84,0.3346613545816733,67.70305998432576,5.696611921285089
85,0.3386454183266932,68.86530874290905,5.628870185569348
86,0.3426294820717131,67.5179903213905,5.570725811630084
87,0.34661354581673304,66.72836983283365,5.474298181675684
88,0.35059760956175295,67.41235742894538,5.803817980420736
89,0.3545816733067729,72.89452625612691,7.379218239913806
90,0.35856573705179284,74.27330412614927,8.003081402997193
91,0.3625498007968128,78.02208411137062,9.290255596730882
92,0.3665338645418327,76.2176274207608,8.798023091570746
93,0.3705179282868526,74.85142866911336,7.320572303708709
94,0.3745019920318725,74.19386125421549,7.239071602076219
95,0.3784860557768924,70.58332287111654,6.2321494466891885
96,0.3824701195219123,68.72758455372976,5.766908656190072
97,0.38645418326693226,68.47950393470414,5.306158135749636
98,0.3904382470119522,68.32373145596831,5.546441683804956
99,0.3944223107569721,70.49545501762292,5.532327890833208
100,0.398406374501992,68.7166684466621,5.289258746055616
101,0.4023904382470119,70.85623256421295,5.683314453140526
102,0.40637450199203184,71.97486242378018,5.702424677599589
