t,x_21,call_price_21
0.0,100.0,26.195896384062504
0.001001001001001001,100.37014062219708,26.48850198588994
0.002002002002002002,99.36937854341738,25.583725833279768
0.003003003003003003,99.41503019813761,27.257232156397954
0.004004004004004004,99.0760723362962,26.481656600426287
0.005005005005005005,97.82628362807219,24.61440617722724
0.006006006006006006,100.24520152113828,26.417545409415318
0.007007007007007007,101.7145503152554,27.468693066584407
0.008008008008008008,101.01519786756336,26.59838571303295
0.009009009009009009,100.9529376458574,26.710366714854757
0.01001001001001001,100.934727937429,26.495964744892408
0.011011011011011011,105.2570273173064,29.19435780470791
0.012012012012012012,105.9981303903212,29.759033453830867
0.013013013013013013,105.33958522443058,29.376430312442814
0.014014014014014014,105.93798800271857,30.543842157937316
0.015015015015015015,105.54204958316605,29.82793808525052
0.016016016016016016,105.54838960655098,30.8317766155936
0.017017017017017015,104.93950832611458,28.518957019165292
0.018018018018018018,106.43510124713573,31.618763152297866
0.01901901901901902,104.72360355234056,30.395325524020457
0.02002002002002002,102.07139117748272,28.043188471752753
0.02102102102102102,102.88345536596931,28.812592520899926
0.022022022022022022,104.45427827466297,28.5463595608723
0.023023023023023025,103.62542950419068,27.412357206165815
0.024024024024024024,103.47307471153137,26.83086251583042
0.025025025025025023,101.4099845927469,25.574265763012836
0.026026026026026026,102.48228676324403,27.504610732608256
0.02702702702702703,103.01530584146178,28.137871694826543
0.028028028028028028,99.08212116037113,25.62754700399345
0.029029029029029027,98.31479836337819,25.48409122605577
0.03003003003003003,96.06533510013628,22.04139241896254
0.031031031031031032,94.26246059528779,22.75209425663415
0.03203203203203203,94.06368127648285,23.732829155621044
0.03303303303303303,94.44319795627185,23.026169086555605
0.03403403403403403,93.02010055334635,21.241413554950817
0.035035035035035036,92.26671871367022,20.849231647147437
0.036036036036036036,93.70779020120644,21.46607679821942
0.037037037037037035,94.85374506006639,23.237332965102734
0.03803803803803804,95.13594006829535,22.352204471744244
0.03903903903903904,95.74893967290896,22.071112596439637
0.04004004004004004,95.20190007493815,22.654148326611942
0.04104104104104104,94.81468060432636,22.474481863655658
0.04204204204204204,94.98154878106969,22.47727302889545
0.043043043043043044,96.17918097322382,22.791876065179117
0.044044044044044044,97.8760063487251,23.607334441907962
0.04504504504504504,98.11543196891004,24.359397418168086
0.04604604604604605,96.14429205624765,24.281128437561495
0.04704704704704705,93.84661191483254,21.9626647944973
0.04804804804804805,94.20708410578405,21.83697629548524
0.04904904904904905,93.51228766722903,22.48992363212047
0.050050050050050046,93.35547876325495,21.987372306103968
0.05105105105105105,92.78218234825599,20.96393555638565
0.05205205205205205,90.63964945840355,19.75383810645852
0.05305305305305305,90.68061499381152,20.9894027055862
0.05405405405405406,89.82125980959395,18.86764224456009
