t,x_1,call_price_1
0.0,100.0,26.265275935582398
0.001001001001001001,99.63567664396665,26.56550524221834
0.002002002002002002,100.47837953756876,26.89149773113182
0.003003003003003003,98.47089956005193,25.180040201974162
0.004004004004004004,101.01585873046874,26.350698699750748
0.005005005005005005,99.60286868535995,26.035924822840528
0.006006006006006006,98.48178876781537,25.668054053902527
0.007007007007007007,98.71851213452454,25.749777554217125
0.008008008008008008,99.67515218710855,25.112626444648733
0.009009009009009009,101.15158457953068,27.10225424205915
0.01001001001001001,99.8001308061076,27.099249181836466
0.011011011011011011,100.7588926411462,25.213908546884294
0.012012012012012012,100.28310081632002,27.167070732730636
0.013013013013013013,101.13624288547243,26.964922844169116
0.014014014014014014,98.49209437618325,24.29046392939571
0.015015015015015015,97.8323091569885,25.053298204369483
0.016016016016016016,96.73603200475166,23.986738932786892
0.017017017017017015,96.22468758560147,24.692935041612646
0.018018018018018018,99.0430795286093,26.564259612636313
0.01901901901901902,98.31622525775234,23.778707154342147
0.02002002002002002,103.38338136123105,28.395508833477795
0.02102102102102102,103.31644377554998,27.00304079180068
0.022022022022022022,102.82622221246206,27.718001465146163
0.023023023023023025,100.90456329538398,25.65258568531045
0.024024024024024024,101.4943496731737,27.545616680948676
0.025025025025025023,102.45731131971061,26.54376611599478
0.026026026026026026,100.75864222029232,26.0892753649748
0.02702702702702703,99.73732084181044,25.293886240700715
0.028028028028028028,97.57509981703089,25.504165808495614
0.029029029029029027,95.63027408914287,21.773105748092757
0.03003003003003003,97.07346190248916,25.942241349352912
0.031031031031031032,96.58787866477684,23.833992977329093
0.03203203203203203,97.24655416763136,25.357486008104576
0.03303303303303303,96.26390355184486,22.922576267404622
0.03403403403403403,96.62130588190446,23.798582694898766
0.035035035035035036,96.77718251927868,23.379118650426932
0.036036036036036036,97.93309671822018,24.370721697205717
0.037037037037037035,98.05126139172278,26.67429917616678
0.03803803803803804,98.99523624185419,25.151798686284497
0.03903903903903904,97.66119019076649,25.219140936032506
0.04004004004004004,99.50389108671334,25.373032653130753
0.04104104104104104,96.83296549295518,24.839446787340197
0.04204204204204204,96.30334489210836,23.04663738174005
0.043043043043043044,98.51543668178172,23.68922045190097
0.044044044044044044,96.81443486695552,24.240423661344558
0.04504504504504504,99.71193065261728,23.907946718353664
0.04604604604604605,101.28117376113616,26.052991168456447
0.04704704704704705,101.79615789027467,27.632349415844494
0.04804804804804805,101.44256718168035,26.34318196790634
0.04904904904904905,100.48003723448349,25.992645595709444
0.050050050050050046,100.14021962180834,24.635931703429524
0.05105105105105105,97.35962979216222,24.547813125694617
0.05205205205205205,98.37618112228543,25.35858312663981
0.05305305305305305,101.3490463570202,27.63601827737392
0.05405405405405406,101.59571923864878,26.846633167145274
0.055055055055055056,102.4235913040135,27.718017562498183
0.056056056056056056,100.31688140721411,27.334440896239435
0.057057057057057055,101.10890965029344,26.810499172442707
0.058058058058058054,102.21426918371176,25.78217388137197
0.05905905905905906,104.46068642969728,28.452048372679265
0.06006006006006006,105.1725858413582,29.718478104771517
0.06106106106106106,105.01162684453945,30.12315288064085
0.062062062062062065,106.42055239988315,30.337073439881173
0.06306306306306306,106.4311615792633,30.6239643916103
0.06406406406406406,105.68954434999984,28.944280183382475
0.06506506506506507,104.21264782503985,26.79786889336887
