t,x_11,call_price_11,x_12,call_price_12,x_13,call_price_13,x_14,call_price_14,x_15,call_price_15,x_16,call_price_16,x_17,call_price_17,x_18,call_price_18
0.0,100.0,26.339510455038088,100.0,26.905338407504164,100.0,25.925920951637952,100.0,25.184929248190404,100.0,25.024702874089822,100.0,24.735232907916032,100.0,25.53659230714431,100.0,27.358048567573004
0.001001001001001001,97.53990352618463,24.412991474837327,98.13657185596618,24.362197666297323,101.2395715157304,27.565680494568802,99.87298854948065,25.23524902778061,99.11475346577515,26.58875432863145,99.51060404973143,25.66999119923806,100.49219279058575,25.878198746813304,100.32548874106268,25.607498071847356
0.002002002002002002,94.79955711071744,22.88033974758875,98.5970548263486,25.841722824809537,101.19295284122917,27.761470025291473,100.8458854763082,26.475143918407515,100.53753775993688,26.748263192531265,100.47609731443004,25.2769671353068,99.60948019786576,26.267189174244557,99.45427309190836,25.238466901755398
0.003003003003003003,93.58209557714875,21.100258892923083,98.72053076897957,27.506786029720626,102.53493246339293,28.529907363655404,100.57280611712409,26.954108745415848,99.86687400138229,26.367583088685297,100.425452953803,25.628752216946793,100.34469863694136,26.097978385027904,99.17688715662122,25.427234715720125
0.004004004004004004,94.52649004463767,22.219312546838548,100.1029709152632,26.56405533265373,103.99271197267173,28.82084828962091,100.5377208637113,26.281110947763217,100.99278432765567,27.21477757052935,100.59674492700044,26.390606851053203,100.40521056368482,25.662282296819644,99.87967708004093,25.144964010050757
0.005005005005005005,95.1330144655145,22.509688787362894,100.73347592360142,27.175292707332858,104.2504681599548,28.847597044810268,99.27975705039768,24.903494057969624,97.90116540602824,25.81918642595175,101.58564779726595,26.580366165628455,102.62828786926673,29.188416696099562,99.47209217491773,27.50215525098344
0.006006006006006006,94.07443488543731,22.294242993916548,99.19188994954365,25.17162747894166,105.6525960155611,29.772536144946706,103.90489533547036,27.449878064304805,96.21838398393155,22.43096501367701,101.7943452693533,28.503514796115986,101.00657359141381,25.407965629103614,99.65693542404573,24.998603037242596
0.007007007007007007,93.13472597920277,22.537519915596857,99.54697958842635,26.132652306665737,104.93290149191462,28.4034143846144,101.99957393830023,26.560698416985186,97.26680068952717,25.465378432954537,102.80502868401587,29.14601888586165,103.84809538906151,28.535080908913002,100.8722646002467,27.633473188019956
0.008008008008008008,93.80109453886266,22.61304404591026,103.67226064435106,26.931457438143514,104.58509388279836,28.214052918697455,103.13099484374641,28.152046922524725,96.22408019369513,23.68180652806558,102.52350849037545,28.38004081668572,104.75477501227849,28.984311256383755,99.01696950487016,25.12379639319433
0.009009009009009009,95.47265864686275,23.556953517496236,103.38666856409574,28.25614630144886,103.13988086329074,27.243585088769414,99.60583478898259,24.915144573491364,96.74551821112823,25.2793048701095,102.09884218434699,28.19847048260702,105.68537260300835,28.146936298360394,98.88971608242194,24.95188984815131
0.01001001001001001,95.19367970921236,24.776279711837358,104.17421737097514,28.928126334041423,104.40634551077281,28.00287219551553,99.35426015417848,27.321108279679795,98.46703147555074,27.008297437006032,105.17670366211763,29.733781091038573,109.66837813502208,34.731813471857265,97.73163870261314,25.297477726526783
0.011011011011011011,93.84536254440408,22.222473111117402,106.97860373677564,30.99187386973489,104.65135959896028,28.616608015965863,97.60847616115657,24.833214526750695,96.87549473368031,24.63438134576868,105.84114458702727,29.03621223229024,109.14061212724714,33.29415310209788,94.36602185399408,23.464065934218123
0.012012012012012012,93.7087664813175,21.94122148149137,106.06016342212489,29.48003201901087,105.70062271529066,30.90719780752941,98.6762339547618,24.126393757862843,95.31520213433163,24.85335232120359,104.15746945822762,28.27189495333037,107.83387092002687,32.212823958735086,94.9486794285713,22.71146410836719
0.013013013013013013,94.4624532173221,23.129312122374287,106.7261125766763,30.647626431716784,104.80642598184764,28.804664604161278,98.85898803257767,26.347298456773828,95.21884979974247,22.623851619709967,104.71814468940609,28.45874714144698,108.20433948761861,30.141069177306896,91.95427207870193,21.88556197699689
0.014014014014014014,90.81303913183315,21.1642754334011,107.70568284726787,30.707998338542303,107.11139264371418,31.0609398118115,95.75004179405522,24.065954000628267,92.35126306343192,21.409671745048442,107.9271896850632,32.364897164872836,108.68109245584041,31.306311047744124,92.39710017985493,21.177479102593708
0.015015015015015015,92.99726616253652,21.567101594809,106.88730639564133,30.808069774289198,107.46590473281233,31.09480234684261,97.70775497719087,24.02023789444263,92.29184034807014,21.25718484794465,107.8428727159451,29.706899792321163,108.485380023294,33.05364041218564,93.0365324413913,21.98058384072306
0.016016016016016016,90.4116226556164,19.779980118830593,103.66846315590638,27.608202137508034,105.89378554628497,31.21210540728648,99.70720118590148,26.62092554939139,92.06550293625094,21.015345173432667,108.53942798256634,32.560961487947736,110.3140336982341,32.17737084785254,92.82447955452413,21.699165528619304
0.017017017017017015,90.04092418013924,20.195465157136343,101.8792787204932,29.796321985716,106.36492670103544,30.239038907213573,102.15297590909819,27.934047905088207,91.3399814986313,21.367408373251322,108.26743746585069,31.3615042008494,111.79198232159143,34.42000558549122,92.93325844535865,21.999049918244456
0.018018018018018018,91.79903928664409,22.00196395459764,100.7820716647122,26.138775021642772,109.24259547284537,31.217138800184582,101.39228422527862,28.789320387068738,88.97977173494893,19.414883395144837,106.3041955545086,31.129783096542603,111.70556515867634,33.53095844227057,94.20970563461803,21.812116966660717
0.01901901901901902,90.96507255467735,19.947318178945864,102.7322562164046,28.39286948802897,106.39104074034393,29.816013672790508,102.78304297555285,27.30948040539506,89.79829154720315,19.84921662426053,105.10195687999132,27.660021230604737,113.8660243201141,35.39415891958286,95.60519171400554,23.91088529277794
0.02002002002002002,90.51526126802516,20.085905527983815,103.70642953579,28.21693846870407,105.49129208299223,30.728915787661386,102.8007089865435,27.470824836200382,90.47916790634149,20.305619521440768,104.57221218408641,28.646419697362052,110.87959215654327,31.95429076008945,93.70146831881684,21.8727021015876
0.02102102102102102,88.4822693076324,19.9858079264667,101.28210433487831,26.827534567843806,104.11120204562407,29.062372175012804,103.37287532261932,29.27964523774894,90.51521652716413,19.939665704076955,103.86163110406662,30.61604501335171,110.10885894533257,32.49203432326793,96.35053017090777,24.83724678994336
0.022022022022022022,87.54137508929867,19.023195568879682,102.58332718374382,26.64613695703955,105.24012115285694,28.843539927391586,105.22119894414972,30.34072253567652,91.71885250504141,21.54627128607661,104.981687025105,29.837751288194035,111.98779076958826,33.82486459064125,96.69958312238006,24.57816618561646
0.023023023023023025,87.8533209804912,18.588696750014293,102.2340225352455,27.04406536847581,104.84934113621128,29.163093096239056,105.89638407513623,28.188811152524085,90.64498821509036,19.896303971278545,106.96953695758673,29.64793967084443,112.7838672192096,34.197838981908326,99.35639773826856,25.506331990249556
0.024024024024024024,86.70985393272817,18.320850755805292,101.70865522786623,28.280627126705635,103.79552953581923,27.24451822502398,104.3066831716075,28.72838750460747,89.6646990025979,19.706992293554386,110.14554698829158,32.890032759189964,111.12448810327385,33.45154427575859,99.41920016011468,25.957792356726994
0.025025025025025023,85.34532950779669,17.221043871658363,103.13156971412765,28.293055988592016,104.27312690151176,27.842262747063756,105.9181926224372,31.166228013066142,89.85539395622804,19.358564557664458,109.4402603059743,32.17012903260907,110.659193505207,34.01118287185213,101.07738198369775,27.310312556919833
0.026026026026026026,80.89610323664827,15.26592659539956,102.6618038527618,28.200249254512336,104.4865976687609,29.127617494229526,107.3199697279579,31.94947069838221,90.60531567510274,20.657029697174245,111.44559300272958,33.122375604744654,108.99239620360191,31.875635494489963,99.94660573090232,27.064859504527874
0.02702702702702703,80.54488247455951,14.688030017001083,100.47838330443034,26.7979754470569,104.80054912148994,31.41729152701911,103.3013184055807,27.97182761577135,91.79245786787018,21.25574607356247,111.51007504920571,34.702143608403546,108.32586286120289,30.889084074425977,98.83053578077799,25.331134059591168
0.028028028028028028,79.1216086356919,13.351355287417476,99.80731852975971,27.116409239747522,103.55363005958709,27.849045760425547,104.18719514176212,27.997566986122507,93.73055975275672,22.330409172964227,112.18121804778883,34.29213228128737,108.45598043514876,32.298347722561125,95.90019908958612,23.885714117209943
0.029029029029029027,78.51868597084388,14.25120480309896,98.57759999936559,24.24608654826229,104.79848456838552,28.546202652984753,104.06353150327165,27.383001744085593,92.82887799400727,21.05481976795934,114.66611321788595,35.71968299177101,105.83047244417378,29.226062201913034,96.54183610889567,24.648003972995784
0.03003003003003003,77.5611632575334,14.231509341414807,100.66761456254713,25.26963871884679,104.30237037501063,28.267100244691843,102.58283113878177,26.946323551422225,91.73684537073372,21.56306246752876,112.95337668673196,35.537770467671876,104.54853084554267,28.57354022295973,96.57605539652141,23.03315431922202
0.031031031031031032,77.84325797139081,12.332706939950823,99.32609415416879,25.241900841309274,102.85954026414582,25.465386910464453,103.05289451678658,28.697621011934782,91.47797714588042,20.29839004301528,114.60552900683955,36.669918401580816,101.9360836940381,27.933636886666186,97.06982753039588,24.659027136956055
0.03203203203203203,78.47554791346046,14.467115367583673,99.1436670106449,23.90911917557731,102.33969261967357,27.36094894602969,104.83507803851174,28.487692213128984,91.30421196865605,20.868803844392158,115.25039856249788,35.07841247651058,102.90699972566438,28.44347258345388,94.95192235670628,23.32239001603041
0.03303303303303303,78.54344541146924,13.679759728614648,99.31668005268165,25.736830451615756,102.90275634544453,28.87008229148793,105.85368831434054,30.085275542832093,89.42102677959255,18.912497749252612,118.13112771666798,38.47534401251137,103.08119985688491,26.702502964917834,95.18447577886441,22.704908531900035
0.03403403403403403,77.31674845628537,13.143204306517386,100.18363113898278,24.946802637311578,101.2664581045422,26.562441205920578,104.99656587488327,29.127834718667756,92.9627464171847,22.890867310100273,118.50666090340788,38.53867564206826,102.71465015692887,27.22258101260413,94.86192781143652,21.511781720263784
0.035035035035035036,80.08029632085405,15.001131636334827,97.57036574072086,24.91789252023505,102.98269922470058,26.45042782079449,103.3153601950754,28.72212972830538,93.51719627979003,21.270107013007735,116.76605401838573,37.278549590679155,102.92712579770763,27.09540431973269,93.57128472908991,20.99709798341348
0.036036036036036036,79.51205469029514,14.038064228378268,98.45183798180945,24.62123169350296,103.06329036394854,29.201958623890928,102.36400307822458,28.07280583623414,93.30568155280748,20.6848808196796,115.99024023402568,36.23156746282301,103.87794371791111,30.277369632281463,92.28211829693778,20.788614102617693
0.037037037037037035,79.19227357737724,13.95557445254869,98.39490520963912,25.085523592213047,101.83073430435343,26.506957177786294,105.48175334841326,28.592395558831765,94.78935286969194,22.772362985439607,118.79939335792785,39.54200709478695,103.90852460364465,27.454351750232878,90.87133228031773,19.729552193118295
0.03803803803803804,76.86948529472282,13.507323952211907,98.80960781500933,24.902792598703545,103.86130132032324,27.300778875570202,103.09395283101875,28.06590892734602,93.59179875869454,22.44331791821543,118.71701544691028,41.54492281487243,106.34073553645355,29.546387937752733,89.81886465237014,19.624841344149342
0.03903903903903904,76.49540789811195,12.15942537501121,96.6638888496953,23.619115538280145,103.87778010678052,29.651981248612145,103.59172757605369,27.012432852778907,94.58218142644081,23.10503175605338,122.31743649498365,40.91303913081561,107.14325548986088,30.616125648210357,89.34101878479034,19.104800854922583
0.04004004004004004,76.64825397420849,12.763908489676545,96.96519941969493,23.687070723129455,103.2012254186881,27.48815706701489,103.81309834192301,28.584426707336224,93.54876436783987,22.48798777439501,119.4551044750833,38.105044486993876,105.05459397817405,30.543730404601142,91.58759078736173,21.461021838792053
0.04104104104104104,75.25574291723922,11.870161251561852,99.320518671858,25.61906783098985,102.65940250278622,26.542082381284363,108.35892252050095,32.46981510469461,92.77905393348979,21.978407153935592,118.1829816764758,38.97746118418201,105.39549377865745,29.384993845058883,92.72893846668639,22.46002228625078
0.04204204204204204,77.3959515816326,13.365615280659958,97.80340503309876,23.24704332738787,99.18019423074435,26.06604634304707,107.35987672388887,31.598277792691295,91.84343453757484,20.99210953395531,121.14806103323242,40.71216730823276,106.38591842395577,29.624899508049225,94.30929725542653,22.471351732971435
0.043043043043043044,76.92887897918582,13.355517572967473,97.42580210517325,24.57130082214345,94.6114826372064,22.340507184276742,108.82771728180998,32.64197573634294,91.93116755266239,21.91327083014545,118.61082360391595,38.445840381026684,106.5818591313354,30.615596739847685,95.57645816320813,22.905215524495464
0.044044044044044044,76.67940419408629,13.257812103999507,97.44294202823286,24.134393951773234,95.18367778012535,22.028818911839053,110.62736660692471,33.84536731829377,92.01147737061504,20.80215459009753,120.15439374367232,40.1928881624437,107.31573817433825,30.800177901357713,96.6905623096618,23.399523189300616
